Tract,Population,Households,Is_DAC,Vulnerability_Percentile,Pollution_Score,Hazardprox_Score,Cumulative_Burden_Score,Weighted_Burden,Weighted_Burden_Norm
36047120802,4534.0,1661.0,1,86.2,55.166666666666664,58.8,66.72222222222223,302518.55555555556,0.23051237995427243
36047120803,1951.0,567.0,1,46.17,54.666666666666664,62.2,54.34555555555556,106028.1788888889,0.08079110325319112
36047121000,4188.0,1641.0,1,97.17,67.16666666666667,71.8,78.71222222222222,329646.7866666667,0.25118348591631107
36047121400,4649.0,1566.0,1,86.29,54.666666666666664,70.2,70.38555555555557,327222.44777777785,0.24933619385164024
36047122000,7200.0,2366.0,1,82.72,53.833333333333336,63.6,66.71777777777778,480368.00000000006,0.3660296828091227
36047123700,9448.0,1271.0,1,64.91,75.5,66.0,68.80333333333333,650053.8933333333,0.4953265421211139
36047150200,2730.0,1055.0,0,27.85,72.0,81.0,60.28333333333333,164573.5,0.12540132982169325
36047152200,3407.0,1402.0,0,28.75,70.66666666666667,72.0,57.13888888888889,194672.19444444447,0.14833586247263733
36061000201,2666.0,878.0,1,97.51,76.16666666666667,84.8,86.1588888888889,229699.5977777778,0.17502596117139996
36061000202,7001.0,3293.0,1,95.05,76.5,83.6,85.05,595435.0499999999,0.453708203887299
36061000600,10751.0,5191.0,1,98.03,76.66666666666667,81.2,85.2988888888889,917048.3544444445,0.6987703558478664
36061000700,8674.0,4873.0,0,14.34,75.33333333333333,87.0,58.89111111111111,510821.4977777778,0.38923456767245307
36061000800,8713.0,4293.0,1,96.04,76.5,86.4,86.31333333333333,752048.0733333334,0.5730438283553688
36061000900,1824.0,864.0,0,19.29,75.16666666666667,85.4,59.95222222222222,109352.85333333333,0.08332443089438203
36061001001,1696.0,788.0,1,22.99,76.5,83.2,60.89666666666667,103280.74666666667,0.07869762128761565
36061001002,5989.0,2483.0,1,99.16,76.5,82.6,86.08666666666666,515573.04666666663,0.3928551417586787
36061001200,4157.0,1954.0,1,78.25,76.5,83.4,79.38333333333334,329996.5166666667,0.25144997236205446
36061001300,4861.0,2707.0,0,15.46,75.5,89.2,60.053333333333335,291919.25333333336,0.2224359484884004
36061001401,3165.0,1648.0,0,52.96999999999999,76.5,79.8,69.75666666666667,220779.85000000003,0.16822931266476052
36061001402,3286.0,1733.0,1,92.64,76.5,81.8,83.64666666666666,274862.94666666666,0.20943942390912965
36061001501,7721.0,3318.0,1,66.63,76.16666666666667,81.0,74.5988888888889,575978.0211111112,0.43888238261567414
36061001502,8623.0,4099.0,0,33.64,76.0,82.6,64.08,552561.84,0.42103977581276264
36061001600,7720.0,3523.0,1,89.68,76.5,81.2,82.46,636591.2,0.48506827060728175
36061001800,6948.0,3075.0,1,82.67,76.33333333333333,84.4,81.13444444444445,563722.1200000001,0.4295436598109912
36061002000,4689.0,2021.0,1,96.45,76.66666666666667,81.8,84.97222222222223,398434.75000000006,0.3035983769997837
36061002100,7275.0,3155.0,0,8.0,76.66666666666667,82.2,55.62222222222223,404651.6666666667,0.30833552859096114
36061002201,6748.0,3022.0,1,90.24,76.5,77.2,81.31333333333333,548702.3733333333,0.41809894844746687
36061002202,2521.0,1032.0,1,52.44,76.5,81.4,70.11333333333333,176755.71333333332,0.13468390418616602
36061002400,4311.0,1837.0,1,98.28,76.5,77.4,84.06,362382.66000000003,0.2761274899562963
36061002500,5162.0,1980.0,1,99.78,76.33333333333333,86.6,87.57111111111112,452042.07555555564,0.3444459612879656
36061002601,4592.0,1969.0,1,91.87,76.5,81.0,83.12333333333333,381702.3466666667,0.2908486595233191
36061002602,3632.0,1846.0,1,71.44,76.66666666666667,80.8,76.30222222222223,277129.6711111111,0.21116661728882125
36061002700,1203.0,616.0,0,94.31,76.33333333333333,79.0,83.21444444444444,100106.97666666665,0.07627927946133013
36061002800,6364.0,3129.0,1,86.16,76.66666666666667,71.2,78.00888888888889,496448.56888888887,0.3782827170033034
36061002901,1113.0,87.0,1,92.77,76.16666666666667,75.0,81.31222222222222,90500.50333333333,0.06895936142533629
36061002902,3885.0,1844.0,1,91.37,76.33333333333333,85.8,84.50111111111111,328286.8166666667,0.25014721916305127
36061003001,3868.0,2248.0,0,43.41,76.5,84.2,68.03666666666666,263165.82666666666,0.20052647982588462
36061003002,3062.0,1724.0,1,75.47,76.83333333333333,83.8,78.7011111111111,240982.8022222222,0.18362351084971007
36061003100,2667.0,730.0,0,52.17,76.33333333333333,81.2,69.9011111111111,186426.2633333333,0.14205264721045108
36061003200,7523.0,4600.0,0,55.95,76.66666666666667,83.2,71.93888888888888,541196.261111111,0.41237945864833436
36061003300,5787.0,2605.0,0,13.98,76.66666666666667,86.8,59.148888888888884,342294.62,0.2608208523171176
36061003400,6647.0,3748.0,0,36.4,76.66666666666667,81.4,64.82222222222222,430873.31111111114,0.3283158357694859
36061003601,2942.0,1454.0,1,85.34,76.33333333333333,82.2,81.2911111111111,239158.44888888887,0.18223339437248476
36061003602,3409.0,1467.0,0,77.4,76.5,83.6,79.16666666666667,269879.1666666667,0.20564189490513596
36061003700,3380.0,1830.0,0,14.23,76.5,85.2,58.643333333333324,198214.46666666665,0.15103499475855886
36061003800,8199.0,4683.0,1,65.25,76.83333333333333,85.8,75.96111111111111,622805.15,0.474563608538429
36061003900,6935.0,3092.0,0,46.24,76.5,86.4,69.71333333333334,483461.9666666667,0.3683872162785086
36061004001,3035.0,1959.0,0,22.69,76.83333333333333,86.2,61.907777777777774,187890.10555555555,0.14316806227615614
36061004002,6067.0,2019.0,0,34.45,76.66666666666667,86.0,65.70555555555556,398635.6055555556,0.30375142444526393
36061004100,7051.0,3263.0,0,79.05,76.5,86.2,80.58333333333333,568193.0833333333,0.4329504339731984
36061004200,5243.0,1550.0,0,36.42,76.66666666666667,81.8,64.96222222222222,340596.93111111113,0.2595272513164087
36061004300,3494.0,2292.0,0,60.22,76.5,84.2,73.64,257298.16,0.19605544893117544
36061004400,15945.0,8209.0,0,12.67,76.66666666666667,83.0,57.44555555555556,915969.3833333334,0.6979482039693895
36061004500,1226.0,490.0,0,50.8,76.33333333333333,86.2,71.1111111111111,87182.2222222222,0.06643090536129474
36061004700,2466.0,1514.0,0,11.48,76.33333333333333,87.8,58.53777777777777,144354.15999999997,0.10999464451624032
36061004800,6413.0,2784.0,0,33.33,76.66666666666667,79.4,63.13222222222222,404866.9411111111,0.3084995629076036
36061004900,4323.0,2454.0,0,31.46,76.33333333333333,87.2,64.99777777777778,280985.39333333337,0.21410459147111502
36061005000,4892.0,2754.0,0,21.56,76.66666666666667,81.0,59.74222222222223,292258.95111111115,0.22269479060496722
36061005200,3128.0,1207.0,0,35.8,77.0,83.6,65.46666666666665,204779.7333333333,0.15603758126631395
36061005400,4713.0,2745.0,0,29.69,77.0,80.6,62.43,294232.59,0.22419865933993655
36061005501,4987.0,1916.0,0,35.45,76.33333333333333,82.2,64.66111111111111,322464.9611111111,0.2457110953114197
36061005502,1918.0,1117.0,0,45.38,76.5,84.8,68.89333333333333,132137.41333333333,0.10068575652336943
36061005600,4319.0,2407.0,0,53.81,77.16666666666667,82.2,71.05888888888889,306903.3411111111,0.23385348857534216
36061005700,2957.0,1478.0,0,17.22,76.66666666666667,78.8,57.562222222222225,170211.49111111113,0.12969735307486718
36061005800,4237.0,2371.0,0,15.160000000000002,77.0,75.0,55.72,236085.63999999998,0.17989198265702275
36061005900,5001.0,2433.0,0,25.380000000000003,76.5,84.6,62.16,310862.16,0.23687002011407654
36061006000,5630.0,2408.0,0,42.96,76.66666666666667,77.4,65.67555555555556,369753.3777777778,0.2817438122139728
36061006100,5218.0,2305.0,0,28.97,76.83333333333333,84.8,63.53444444444444,331522.73111111106,0.2526129136674675
36061006200,4234.0,1256.0,1,78.23,77.0,62.4,72.54333333333334,307148.4733333333,0.23404027385151854
36061006300,5799.0,3327.0,0,27.18,76.83333333333333,85.8,63.27111111111111,366909.17333333334,0.279576591977312
36061006400,7513.0,4348.0,0,46.27,76.83333333333333,79.2,67.43444444444445,506634.9811111112,0.3860445355146593
36061006500,6088.0,3041.0,0,35.260000000000005,76.5,87.0,66.25333333333333,403350.29333333333,0.3073439111884359
36061006600,11615.0,6780.0,0,38.04,77.0,74.8,63.28,734997.2000000001,0.5600514438546974
36061006700,5020.0,3268.0,0,27.250000000000004,76.5,88.0,63.916666666666664,320861.6666666666,0.24448942076825772
36061006800,7265.0,3453.0,0,28.7,77.0,81.4,62.36666666666667,453093.8333333333,0.3452473772144886
36061006900,2491.0,1092.0,0,16.96,76.66666666666667,88.0,60.54222222222223,150810.6755555556,0.11491436510722929
36061007001,3928.0,2098.0,0,18.93,77.16666666666667,67.8,54.632222222222225,214595.3688888889,0.16351687624218653
36061007002,3657.0,2227.0,0,28.01,77.0,71.8,58.93666666666667,215531.39,0.16423010341469313
36061007100,4995.0,2646.0,0,20.13,77.0,85.0,60.71,303246.45,0.23106701925709552
36061007200,7035.0,4179.0,0,12.32,77.0,76.4,55.24,388613.4,0.2961147277449262
36061007300,5683.0,3548.0,0,22.0,76.66666666666667,89.0,62.555555555555564,355503.22222222225,0.2708855120816146
36061007400,5056.0,2699.0,0,29.41,77.0,78.8,61.73666666666667,312140.58666666667,0.23784415266931488
36061007500,3692.0,2396.0,0,26.83,76.66666666666667,86.6,63.365555555555545,233945.63111111108,0.17826134369937216
36061007600,2442.0,1386.0,0,61.91,77.33333333333333,81.6,73.61444444444444,179766.47333333333,0.1369780360346955
36061007700,5706.0,3372.0,0,18.91,77.16666666666667,87.6,61.22555555555555,349353.01999999996,0.26619919540645726
36061007800,9023.0,4821.0,0,20.69,77.0,69.6,55.76333333333333,503152.55666666664,0.3833910058981845
36061007900,4211.0,2461.0,0,19.97,77.0,87.8,61.59,259355.49000000002,0.1976230884228437
36061008000,5137.0,2887.0,0,21.51,77.0,75.2,57.90333333333333,297449.42333333334,0.2266498144640285
36061008100,6639.0,3998.0,0,24.41,77.0,84.8,62.07,412082.73,0.313997832813629
36061008200,3551.0,1850.0,0,26.16,77.16666666666667,80.8,61.37555555555556,217944.5977777778,0.16606891382140737
36061008300,3798.0,2171.0,1,80.25,77.33333333333333,84.4,80.66111111111111,306350.9,0.23343254079224524
36061008400,1590.0,813.0,0,50.02,77.33333333333333,76.8,68.05111111111111,108201.26666666666,0.0824469475850708
36061008601,3127.0,1650.0,0,27.91,77.0,63.0,55.97,175018.19,0.13335995022883865
36061008603,4765.0,2550.0,0,11.47,77.33333333333333,73.8,54.20111111111111,258268.29444444444,0.19679466970146448
36061008700,6133.0,3597.0,0,18.73,77.16666666666667,84.0,59.96555555555556,367768.7522222223,0.2802315718844861
36061008800,7491.0,4800.0,0,25.7,77.0,74.4,59.03333333333333,442218.7,0.33696076860503316
36061008900,6314.0,3201.0,0,62.82,77.33333333333333,85.6,75.25111111111111,475135.5155555556,0.36204264657543583
36061009000,6947.0,4200.0,0,52.93,77.33333333333333,70.8,67.02111111111111,465595.6588888889,0.3547734889509802
36061009100,6654.0,3661.0,0,42.74,77.16666666666667,81.2,67.03555555555556,446054.5866666667,0.339883628537193
36061009200,1436.0,903.0,0,27.58,77.16666666666667,72.8,59.18222222222223,84985.67111111112,0.06475718249367239
36061009300,9632.0,5523.0,0,65.72,77.33333333333333,85.0,76.01777777777777,732203.2355555554,0.5579225053754897
36061009400,89.0,36.0,0,5.390000000000001,77.16666666666667,73.4,51.98555555555555,4626.714444444444,0.003525453028820375
36061009500,3217.0,1342.0,0,30.97,77.16666666666667,79.0,62.378888888888895,200672.88555555558,0.152908255021757
36061009600,310.0,169.0,1,49.55,77.16666666666667,68.0,64.90555555555557,20120.722222222226,0.01533154076227073
36061009700,4565.0,2714.0,1,70.03,77.16666666666667,78.2,75.13222222222223,342978.59444444446,0.26134202556127534
36061009800,8116.0,4317.0,0,50.33,77.16666666666667,72.4,66.63222222222221,540787.1155555554,0.4120676988768201
36061009901,1800.0,902.0,1,12.4,77.16666666666667,78.0,55.85555555555556,100540.00000000001,0.07660923356599356
36061009902,3057.0,2011.0,1,25.16,77.33333333333333,75.2,59.23111111111111,181069.50666666668,0.13797091832013023
36061009903,916.0,542.0,1,54.87,77.5,73.0,68.45666666666666,62706.306666666664,0.04778080459008837
36061010000,1636.0,1091.0,0,30.11,77.33333333333333,76.2,61.21444444444444,100146.8311111111,0.07630964765750169
36061010100,1824.0,1043.0,0,63.56,77.33333333333333,67.8,69.56444444444445,126885.54666666668,0.09668395146941955
36061010200,243.0,160.0,0,50.23,77.33333333333333,72.0,66.5211111111111,16164.629999999997,0.012317086882612554
36061010300,2648.0,1483.0,0,36.78,77.16666666666667,76.6,63.51555555555555,168189.1911111111,0.12815640566049968
36061010400,741.0,502.0,0,28.8,77.5,73.6,59.96666666666667,44435.3,0.0338587057516908
36061010601,7366.0,4158.0,0,14.26,77.33333333333333,74.4,55.33111111111111,407568.96444444446,0.3105584443144476
36061010602,4992.0,2133.0,0,33.900000000000006,77.5,71.6,61.0,304512.0,0.23203134008004603
36061010801,3164.0,1731.0,0,24.74,77.33333333333333,71.6,57.891111111111115,183167.47555555557,0.13956952373710932
36061010802,4352.0,2198.0,0,30.71,77.16666666666667,73.8,60.558888888888895,263552.28444444446,0.2008209520176608
36061010803,1876.0,948.0,0,18.18,77.16666666666667,67.4,54.24888888888889,101770.91555555556,0.07754716371613847
36061010900,210.0,87.0,1,42.44,77.33333333333333,81.2,66.99111111111111,14068.133333333333,0.010719603266071938
36061011000,7303.0,3934.0,0,27.97,77.33333333333333,71.6,58.967777777777776,430641.6811111111,0.32813933888495345
36061011100,4899.0,2824.0,0,62.53999999999999,77.5,78.8,72.94666666666667,357365.72000000003,0.27230469377321914
36061011201,936.0,530.0,0,26.92,77.5,72.6,59.00666666666666,55230.23999999999,0.0420842088329608
36061011202,488.0,278.0,0,6.45,77.33333333333333,72.4,52.06111111111111,25405.82222222222,0.01935866887366552
36061011203,1076.0,582.0,0,14.08,77.0,72.2,54.42666666666667,58563.09333333334,0.044623768604738545
36061011300,137.0,46.0,0,93.3,77.66666666666667,72.6,81.18888888888888,11122.877777777778,0.008475384340598538
36061011401,1066.0,582.0,0,37.44,77.0,75.2,63.21333333333333,67385.41333333333,0.051346179321606816
36061011402,2371.0,1118.0,0,31.93,77.33333333333333,74.4,61.22111111111112,145155.25444444446,0.11060506058350576
36061011500,3475.0,1712.0,0,57.4,77.5,75.8,70.23333333333333,244060.83333333334,0.18596890178182174
36061011600,3577.0,2129.0,0,40.65,77.33333333333333,74.2,64.06111111111112,229146.59444444446,0.17460458498753179
36061011700,4991.0,3288.0,1,34.73,77.33333333333333,70.0,60.68777777777777,302892.6988888888,0.23079746881453192
36061011800,9510.0,5251.0,0,32.79,77.5,72.6,60.96333333333333,579761.2999999999,0.44176515659661875
36061011900,1040.0,1018.0,1,89.5,77.5,83.2,83.39999999999999,86735.99999999999,0.06609089399820982
36061012000,2993.0,1673.0,0,32.6,77.33333333333333,73.4,61.111111111111114,182905.55555555556,0.13936994654936707
36061012101,2837.0,1527.0,1,81.37,77.66666666666667,80.8,79.94555555555556,226805.54111111112,0.17282075465528807
36061012102,5049.0,3419.0,1,86.17,77.5,79.6,81.08999999999999,409423.41,0.31197149039263516
36061012200,2608.0,1291.0,0,6.710000000000001,77.0,76.4,53.370000000000005,139188.96000000002,0.10605887752583783
36061012400,9826.0,4895.0,0,45.16,77.16666666666667,69.4,63.90888888888889,627968.7422222223,0.4784981504380885
36061012500,2488.0,1459.0,0,45.42,77.5,73.4,65.44,162814.72,0.12406117875931809
36061012601,7417.0,3742.0,0,16.08,77.33333333333333,70.0,54.4711111111111,404012.231111111,0.30784829298497385
36061012602,4682.0,2474.0,0,13.5,77.33333333333333,71.8,54.21111111111111,253816.4222222222,0.19340244253935804
36061012700,7092.0,4341.0,0,41.66,77.5,84.0,67.72,480270.24,0.36595519187344117
36061012800,5089.0,2414.0,0,23.96,77.5,73.8,58.42000000000001,297299.38000000006,0.2265354847965494
36061012901,7530.0,4543.0,1,31.2,77.66666666666667,76.2,61.68888888888889,464517.3333333333,0.3539518289714125
36061012902,2350.0,1286.0,1,57.47,77.66666666666667,84.0,73.04555555555557,171657.0555555556,0.13079884088229848
36061013000,3632.0,1805.0,0,39.71,77.16666666666667,81.8,66.22555555555556,240531.21777777778,0.18327941359310362
36061013100,3018.0,1972.0,0,61.99,77.5,76.4,71.96333333333334,217185.34000000003,0.1654903763593567
36061013201,2274.0,1114.0,0,29.4,77.16666666666667,68.4,58.32222222222222,132624.73333333334,0.10105708347484527
36061013202,3261.0,2134.0,0,43.59,77.5,72.6,64.56333333333333,210541.03,0.16042756059772084
36061013203,4277.0,2490.0,0,38.61,77.33333333333333,73.0,62.98111111111111,269370.21222222224,0.20525408299038664
36061013300,6304.0,3905.0,0,52.0,77.5,80.4,69.96666666666667,441069.8666666667,0.33608538327420234
36061013400,11387.0,5923.0,0,30.320000000000004,77.33333333333333,72.4,60.01777777777778,683422.4355555556,0.5207526257182786
36061013501,4569.0,2493.0,1,47.620000000000005,77.5,73.4,66.17333333333333,302345.96,0.2303808659973597
36061013502,5593.0,3323.0,1,88.87,77.33333333333333,72.6,79.60111111111111,445209.01444444444,0.33923932139705826
36061013601,1722.0,924.0,0,15.36,73.0,73.2,53.85333333333333,92735.44,0.07066233322861727
36061013602,6142.0,2660.0,0,36.71,74.66666666666667,67.0,59.4588888888889,365196.4955555556,0.2782715697781767
36061013603,3937.0,2363.0,0,20.49,77.33333333333333,69.6,55.80777777777778,219715.2211111111,0.16741808923915882
36061013604,3435.0,2237.0,0,9.31,76.83333333333333,74.2,53.44777777777778,183593.11666666667,0.13989385275338542
36061013700,6673.0,3414.0,0,46.96,77.5,79.8,68.08666666666667,454342.3266666667,0.34619870123854796
36061013800,12826.0,6934.0,0,37.48,77.33333333333333,72.2,62.337777777777774,799544.3377777777,0.6092349206205034
36061013900,9612.0,6641.0,0,62.23,77.33333333333333,80.6,73.38777777777777,705403.32,0.5375015685310054
36061014000,7487.0,4015.0,0,24.06,77.5,75.4,58.98666666666667,441633.1733333334,0.33651461036785607
36061014200,4254.0,1910.0,0,33.89,77.5,81.8,64.39666666666666,273943.42,0.20873876513474307
36061014401,4514.0,2355.0,0,11.58,76.83333333333333,74.0,54.13777777777778,244377.92888888888,0.1862105215100721
36061014402,6742.0,3720.0,0,31.35,77.0,70.6,59.65,402160.3,0.3064371628572711
36061014500,6620.0,3095.0,0,47.16,77.16666666666667,74.6,66.30888888888889,438964.84444444446,0.3344814033748207
36061014601,3705.0,2160.0,0,40.85,77.5,72.2,63.51666666666666,235329.24999999997,0.179315630377562
36061014602,8433.0,4963.0,0,32.15,77.16666666666667,71.4,60.23888888888889,507994.55,0.3870804966302147
36061014700,2932.0,1397.0,0,19.73,77.0,73.0,56.57666666666666,165882.78666666665,0.12639897700740546
36061014801,2942.0,1260.0,0,25.36,77.5,76.8,59.88666666666668,176186.57333333336,0.13425023222285046
36061014802,6353.0,3097.0,0,45.33,77.0,78.8,67.04333333333334,425926.2966666667,0.3245463212973476
36061014900,5781.0,2887.0,0,43.54,77.16666666666667,76.2,65.63555555555556,379439.14666666667,0.28912415169154515
36061015001,1972.0,935.0,0,11.79,77.5,83.0,57.43,113251.96,0.08629546305397413
36061015002,4588.0,2132.0,0,14.93,77.5,81.6,58.01,266149.88,0.2028002617911394
36061015101,2786.0,1585.0,1,81.08,77.33333333333333,83.0,80.4711111111111,224192.51555555552,0.17082968756657246
36061015102,8161.0,4108.0,1,56.42,77.33333333333333,68.4,67.38444444444445,549924.4511111112,0.41903014440841374
36061015200,7864.0,3524.0,1,72.14,76.83333333333333,69.6,72.85777777777777,572953.5644444444,0.4365778142131786
36061015301,4644.0,2381.0,0,31.630000000000003,77.0,82.6,63.74333333333333,296024.04,0.2255637042123435
36061015302,5377.0,2939.0,0,41.79,77.33333333333333,77.6,65.57444444444444,352593.78777777776,0.26866858804243227
36061015401,4666.0,3223.0,0,38.14,77.0,74.0,63.04666666666666,294175.74666666664,0.22415534599002598
36061015402,3899.0,1558.0,0,28.77,76.83333333333333,71.4,59.00111111111112,230045.33222222226,0.1752894030930854
36061015403,4881.0,2411.0,0,65.27,76.83333333333333,62.8,68.3011111111111,333377.72333333327,0.2540263762934405
36061015501,5084.0,2965.0,0,16.43,77.33333333333333,74.4,56.05444444444445,284980.79555555555,0.21714899869244292
36061015502,5167.0,2876.0,0,39.37,77.5,72.0,62.95666666666667,325297.0966666667,0.24786911932441066
36061015601,4879.0,2645.0,0,56.02,76.5,68.4,66.97333333333334,326762.89333333337,0.24898602363311292
36061015602,2212.0,1210.0,1,71.50999999999999,76.66666666666667,71.6,73.25888888888888,162048.6622222222,0.12347745984920444
36061015700,10352.0,6154.0,0,31.790000000000003,77.16666666666667,83.2,64.05222222222223,663068.6044444445,0.505243461191186
36061015801,4899.0,2417.0,0,31.72,76.83333333333333,80.6,63.05111111111111,308887.3933333333,0.23536529203763926
36061015802,3813.0,1912.0,0,63.8,76.5,75.0,71.76666666666667,273646.3,0.2085123663334985
36061015900,9005.0,5103.0,0,29.270000000000003,77.66666666666667,82.4,63.11222222222222,568325.5611111111,0.43305137907982344
36061016001,2884.0,1374.0,0,17.83,77.16666666666667,83.0,59.33222222222222,171114.1288888889,0.13038514289328043
36061016002,3250.0,1214.0,0,65.19,76.5,83.0,74.89666666666666,243414.16666666666,0.1854761562307375
36061016100,6278.0,3803.0,0,28.43,76.83333333333333,83.8,63.02111111111111,395646.53555555554,0.3014738198920999
36061016200,9015.0,4659.0,1,97.36,76.5,67.4,80.42,724986.3,0.5524233617350852
36061016300,6989.0,3287.0,0,49.86,77.66666666666667,83.8,70.44222222222221,492320.691111111,0.37513736636863404
36061016400,7814.0,3488.0,1,97.01,76.5,67.8,80.43666666666667,628532.1133333333,0.47892742663696897
36061016500,7257.0,3244.0,0,43.34,77.16666666666667,84.0,68.1688888888889,494701.62666666677,0.3769515860630955
36061016600,5916.0,2880.0,1,89.55,76.5,79.4,81.81666666666666,484027.39999999997,0.3688180638446448
36061016700,7196.0,3231.0,0,13.41,77.33333333333333,82.8,57.84777777777777,416272.60888888885,0.3171904269096317
36061016800,4585.0,1843.0,1,98.81,76.33333333333333,78.6,84.58111111111111,387804.39444444445,0.2954982835877575
36061016900,8010.0,4116.0,0,39.93,77.66666666666667,83.4,66.99888888888889,536661.1,0.40892376721387524
36061017000,8558.0,3394.0,1,97.38,76.5,70.4,81.42666666666666,696849.4133333333,0.5309836827767944
36061017100,9200.0,4171.0,0,29.360000000000003,77.33333333333333,83.4,63.36444444444445,582952.888888889,0.4441970760180981
36061017200,5325.0,2283.0,1,94.69,76.83333333333333,77.0,82.8411111111111,441128.9166666666,0.3361303780548077
36061017300,8652.0,4265.0,0,68.03,78.0,82.6,76.21,659368.9199999999,0.5024243843091
36061017401,5508.0,2158.0,1,96.82,76.5,78.8,84.04,462892.32,0.3527136051201972
36061017402,2529.0,1048.0,1,76.85,76.33333333333333,65.6,72.92777777777778,184434.35,0.1405348537571335
36061017500,10125.0,4485.0,0,53.71,77.33333333333333,84.4,71.81444444444445,727121.25,0.5540501459324367
36061017700,10451.0,4760.0,0,69.85,77.33333333333333,80.4,75.86111111111111,792824.4722222222,0.6041145332137238
36061017800,4555.0,1952.0,1,96.05,76.33333333333333,74.6,82.32777777777778,375003.0277777778,0.28574392821745126
36061017900,9953.0,4393.0,0,52.83,77.5,84.2,71.50999999999999,711739.0299999999,0.5423292379879021
36061018000,6970.0,3111.0,1,97.42,76.5,72.6,82.17333333333333,572748.1333333333,0.4364212802965998
36061018100,8837.0,4466.0,0,52.34,76.66666666666667,78.4,69.13555555555556,610950.9044444445,0.4655309382926144
36061018200,6839.0,3007.0,1,98.28,76.66666666666667,78.6,84.51555555555555,578001.8844444444,0.440424521255111
36061018300,8724.0,3861.0,0,52.35,77.33333333333333,83.2,70.96111111111111,619064.7333333333,0.47171349461311757
36061018400,7661.0,3390.0,1,95.01,76.66666666666667,71.6,81.09222222222222,621247.5144444444,0.47337672504841255
36061018500,5055.0,2786.0,0,30.22,76.66666666666667,75.4,60.76222222222222,307153.0333333333,0.23404374846963133
36061018600,6366.0,2044.0,1,96.1,76.5,81.4,84.66666666666667,538988.0,0.41069681302235655
36061018700,10053.0,3619.0,0,48.98,77.16666666666667,84.4,70.18222222222222,705541.88,0.5376071481550646
36061018800,4358.0,2251.0,1,94.12,76.5,73.2,81.27333333333333,354189.18666666665,0.2698842463486767
36061018900,11169.0,4703.0,1,98.72,76.5,82.8,86.00666666666666,960608.46,0.7319621829879587
36061019000,3719.0,1617.0,0,61.150000000000006,76.5,72.6,70.08333333333333,260639.91666666666,0.1986017928440199
36061019100,8533.0,4245.0,0,71.61999999999999,76.83333333333333,84.2,77.5511111111111,661743.631111111,0.5042338611159716
36061019200,4358.0,1587.0,1,99.21,76.83333333333333,71.2,82.41444444444444,359162.1488888889,0.27367353244771275
36061019300,10654.0,4299.0,1,82.44,76.5,81.2,80.04666666666667,852817.1866666666,0.6498276411621263
36061019400,6524.0,2709.0,1,98.02,76.83333333333333,69.6,81.48444444444443,531604.5155555555,0.4050707628499344
36061019500,7601.0,3358.0,1,63.6,77.0,84.4,75.0,570075.0,0.4343844124242468
36061019600,4211.0,1835.0,1,99.04,76.83333333333333,71.6,82.49111111111112,347370.0688888889,0.264688230966224
36061019701,958.0,495.0,0,58.53,77.0,69.8,68.44333333333334,65568.71333333335,0.04996189451337786
36061019702,2901.0,1153.0,1,76.88000000000001,76.66666666666667,81.4,78.31555555555555,227193.42666666664,0.17311631478182904
36061019800,2684.0,977.0,1,72.65,76.66666666666667,77.2,75.50555555555556,202656.9111111111,0.15442003816464994
36061019900,9017.0,3219.0,1,52.02,76.83333333333333,84.6,71.15111111111112,641569.5688888889,0.48886167646551304
36061020000,3123.0,1560.0,1,72.22,76.66666666666667,82.4,77.09555555555555,240769.41999999998,0.1834609183641217
36061020101,1858.0,278.0,0,34.42,77.0,84.0,65.14,121030.12,0.09222224718122365
36061020102,4028.0,1571.0,1,72.98,76.66666666666667,81.8,77.14888888888889,310755.72444444447,0.2367889185989057
36061020300,3933.0,446.0,0,71.86,77.16666666666667,84.6,77.87555555555555,306284.56,0.2333819911945252
36061020500,5650.0,1292.0,0,37.84,77.0,84.6,66.48,375612.0,0.28620795144410155
36061020600,3839.0,1651.0,1,81.42,76.83333333333333,78.8,79.01777777777778,303349.2488888889,0.231145349713523
36061020701,2858.0,1106.0,0,46.38,77.16666666666667,84.4,69.31555555555555,198103.85777777777,0.15095071325663562
36061020800,5713.0,2251.0,1,72.09,76.66666666666667,81.0,76.58555555555556,437533.2788888889,0.33339058240793595
36061020901,3388.0,1393.0,1,97.8,77.0,82.8,85.86666666666667,290916.2666666667,0.22167169505881773
36061021000,7038.0,3514.0,1,94.24,77.0,79.2,83.48,587532.24,0.44768643924518975
36061021100,10110.0,4288.0,1,75.84,76.66666666666667,83.8,78.7688888888889,796353.4666666667,0.6068035481296531
36061021200,4270.0,2427.0,1,86.99,76.83333333333333,78.2,80.67444444444443,344479.8777777777,0.2624859699170746
36061021303,6539.0,2435.0,1,95.04,77.0,83.2,85.08,556338.12,0.423917216796755
36061021400,3037.0,2109.0,1,64.86,77.0,79.0,73.62,223583.94,0.17036596659105915
36061021500,4193.0,1796.0,1,82.50999999999999,76.83333333333333,75.8,78.38111111111111,328651.99888888886,0.2504254798568683
36061021600,9294.0,3182.0,1,85.6,76.33333333333333,81.6,81.17777777777778,754466.2666666666,0.5748864376440206
36061021800,5756.0,2964.0,1,74.44,76.33333333333333,80.8,77.19111111111111,444312.03555555554,0.33855584352553797
36061021900,6147.0,2194.0,1,97.8,76.66666666666667,82.0,85.4888888888889,525500.2000000001,0.4004194107895
