Tract,Population,Households,PM25,Ozone,Diesel_PM,NO2,Toxic_Air_Releases,Superfund_Prox,RMP_Prox,HazWaste_Prox,Percent_HHLeadPaint,Traffic_Prox,DW_Noncomp,WW_Discharge,Socioecon_Percentile,HHVuln_Percentile,Minority_Percentile,HouseType_Percentile,cluster,Is_DAC
36081055200,2990.0,988.0,29.0,78.0,95.0,91.0,27.0,86.0,0.0,82.0,96.0,98.0,93.0,73.0,78.64999999999999,94.31,91.62,93.9,2,0
36081055300,3133.0,1017.0,40.0,72.0,98.0,95.0,42.0,98.0,0.0,96.0,96.0,92.0,93.0,93.0,80.71000000000001,16.36,87.0,71.3,0,1
36081055400,2751.0,771.0,28.0,78.0,93.0,94.0,27.0,89.0,0.0,82.0,99.0,96.0,93.0,73.0,61.52,17.380000000000003,91.62,57.36,2,0
36081055500,2168.0,733.0,40.0,72.0,98.0,94.0,41.0,98.0,0.0,95.0,91.0,92.0,93.0,93.0,79.81,55.69,85.7,70.85000000000001,0,1
36081055600,2355.0,700.0,28.0,78.0,93.0,94.0,27.0,87.0,0.0,82.0,97.0,96.0,93.0,73.0,43.53,67.95,94.88,38.36,2,0
36081055700,4025.0,1412.0,39.0,73.0,98.0,95.0,41.0,97.0,0.0,95.0,98.0,92.0,93.0,93.0,74.46000000000001,10.24,74.14,59.19,3,0
36081055800,1795.0,702.0,28.0,78.0,93.0,92.0,27.0,88.0,0.0,81.0,100.0,94.0,93.0,72.0,79.25,47.68,91.83,49.72,2,0
36081055900,1158.0,347.0,39.0,72.0,98.0,94.0,41.0,98.0,0.0,95.0,74.0,92.0,93.0,93.0,74.41,79.47,84.98,64.42,0,0
36081056000,1681.0,440.0,28.0,78.0,93.0,92.0,27.0,89.0,0.0,81.0,94.0,95.0,93.0,72.0,59.19,72.59,90.74,71.56,2,0
36081056100,18.0,7.0,37.0,73.0,98.0,92.0,40.0,92.0,0.0,94.0,0.0,93.0,93.0,92.0,7.02,21.02,56.28,33.35,3,0
36081056200,1399.0,501.0,28.0,78.0,93.0,92.0,27.0,90.0,0.0,80.0,99.0,95.0,93.0,72.0,39.81,68.60000000000001,86.24000000000001,7.380000000000001,2,0
36081056400,1365.0,458.0,28.0,78.0,93.0,90.0,27.0,90.0,0.0,80.0,99.0,95.0,93.0,72.0,92.0,16.63,85.25,84.69,2,0
36081056500,1797.0,601.0,39.0,72.0,98.0,92.0,41.0,97.0,0.0,94.0,90.0,92.0,93.0,92.0,57.18,6.45,88.05,75.1,0,0
36081056600,1369.0,462.0,28.0,78.0,92.0,91.0,27.0,89.0,0.0,80.0,97.0,94.0,93.0,72.0,73.82,53.72,91.96,68.47,2,0
36081056700,4971.0,1601.0,38.0,72.0,98.0,92.0,41.0,95.0,0.0,94.0,96.0,92.0,93.0,93.0,66.05,20.5,78.53999999999999,27.94,3,0
36081056800,4901.0,1551.0,27.0,77.0,92.0,92.0,27.0,90.0,0.0,78.0,95.0,95.0,92.0,6.0,59.77,37.05,93.75,88.92,2,0
36081057700,4056.0,1457.0,38.0,73.0,98.0,94.0,41.0,94.0,0.0,94.0,96.0,92.0,93.0,93.0,77.77,63.92,60.92,55.25,0,1
36081057900,1692.0,605.0,38.0,73.0,98.0,95.0,41.0,94.0,0.0,94.0,98.0,92.0,93.0,93.0,82.92,35.29,66.74,57.15,0,1
36081058000,4329.0,1104.0,27.0,77.0,92.0,87.0,27.0,90.0,0.0,75.0,98.0,93.0,93.0,25.0,35.89,54.38,97.1,39.21,2,0
36081058100,2870.0,1204.0,39.0,73.0,98.0,95.0,42.0,95.0,0.0,95.0,96.0,92.0,93.0,93.0,49.04,10.67,72.82,71.92,3,0
36081058200,5502.0,1523.0,27.0,77.0,92.0,88.0,27.0,89.0,0.0,77.0,97.0,92.0,93.0,20.0,74.28,68.74,96.51,61.84,2,0
36081058300,3757.0,1379.0,39.0,73.0,98.0,95.0,41.0,96.0,0.0,95.0,94.0,92.0,93.0,93.0,48.18,50.7,63.57000000000001,73.6,3,0
36081058500,4614.0,1662.0,40.0,73.0,98.0,95.0,42.0,96.0,0.0,95.0,99.0,92.0,93.0,93.0,58.77,4.109999999999999,57.4,65.93,3,0
36081058700,3080.0,1283.0,40.0,72.0,98.0,95.0,42.0,95.0,0.0,95.0,96.0,92.0,93.0,94.0,51.55,37.62,48.33,68.7,3,0
36081058900,4833.0,1892.0,41.0,73.0,98.0,95.0,42.0,96.0,0.0,96.0,95.0,92.0,93.0,94.0,85.27,34.43,68.03,49.26,0,0
36081059000,1186.0,402.0,26.0,76.0,92.0,85.0,28.0,89.0,0.0,76.0,99.0,92.0,93.0,27.0,43.74,44.05,86.49,12.08,2,0
36081059100,5332.0,2202.0,41.0,72.0,98.0,95.0,42.0,96.0,0.0,96.0,89.0,92.0,93.0,94.0,89.22,56.77,73.3,41.73,0,0
36081059200,1510.0,461.0,26.0,76.0,92.0,83.0,27.0,90.0,0.0,74.0,99.0,93.0,93.0,27.0,40.98,58.28,99.12,26.21,2,0
36081059300,4115.0,1494.0,40.0,72.0,98.0,96.0,42.0,95.0,0.0,96.0,93.0,93.0,93.0,94.0,77.82,28.39,61.96,73.83,3,0
36081059400,1770.0,543.0,26.0,76.0,92.0,84.0,27.0,90.0,0.0,74.0,99.0,92.0,93.0,28.0,30.87,11.46,97.97,16.38,2,0
36081059501,1635.0,612.0,41.0,73.0,98.0,96.0,42.0,96.0,0.0,96.0,85.0,93.0,93.0,94.0,69.17999999999999,6.510000000000001,42.07,62.09,3,0
36081059502,3220.0,903.0,42.0,72.0,98.0,96.0,43.0,96.0,0.0,96.0,83.0,93.0,93.0,94.0,78.93,66.41,85.87,59.71,0,0
36081059600,1539.0,554.0,26.0,76.0,92.0,87.0,28.0,89.0,0.0,75.0,94.0,91.0,93.0,28.0,61.48,98.08,97.54,14.27,2,0
36081059800,1801.0,537.0,26.0,76.0,92.0,88.0,28.0,87.0,0.0,77.0,97.0,92.0,93.0,27.0,17.5,78.34,97.1,56.59,2,0
36081059900,1449.0,481.0,41.0,73.0,99.0,96.0,42.0,95.0,0.0,96.0,98.0,93.0,93.0,94.0,74.29,75.09,70.63000000000001,68.78999999999999,0,0
36081060000,1012.0,431.0,26.0,76.0,92.0,86.0,27.0,89.0,0.0,75.0,97.0,91.0,93.0,28.0,36.04,6.44,99.0,21.86,2,0
36081060100,2275.0,810.0,41.0,73.0,99.0,96.0,42.0,95.0,0.0,96.0,97.0,93.0,93.0,94.0,47.09,62.41,57.2,54.04,3,0
36081060300,2011.0,689.0,40.0,73.0,98.0,95.0,42.0,94.0,0.0,96.0,87.0,93.0,93.0,94.0,78.64,72.69,63.09,49.52,0,0
36081060600,1332.0,518.0,26.0,76.0,92.0,83.0,28.0,89.0,0.0,73.0,84.0,91.0,93.0,28.0,40.88,8.07,99.54,6.92,2,0
36081060701,14.0,14.0,40.0,73.0,99.0,95.0,42.0,94.0,0.0,96.0,0.0,94.0,93.0,94.0,0.0,0.0,0.0,8.540000000000001,3,0
36081060800,1605.0,455.0,26.0,76.0,92.0,87.0,28.0,87.0,0.0,76.0,97.0,91.0,93.0,28.0,23.49,44.18,98.3,24.98,2,0
36081061000,1583.0,458.0,26.0,75.0,92.0,86.0,28.0,87.0,0.0,75.0,95.0,91.0,93.0,28.0,22.76,1.99,98.2,26.96,2,0
36081061200,2032.0,521.0,26.0,75.0,92.0,82.0,28.0,88.0,0.0,73.0,98.0,91.0,93.0,28.0,25.5,34.02,99.0,27.14,2,0
36081061301,5070.0,1759.0,39.0,73.0,98.0,95.0,42.0,94.0,0.0,95.0,94.0,92.0,93.0,94.0,94.41,13.81,68.5,59.58,0,1
36081061400,1517.0,432.0,25.0,75.0,92.0,85.0,28.0,88.0,0.0,71.0,99.0,93.0,93.0,28.0,22.58,51.470000000000006,97.1,5.89,2,0
36081061601,2561.0,799.0,25.0,75.0,92.0,82.0,28.0,87.0,0.0,71.0,98.0,92.0,93.0,29.0,50.9,32.67,97.76,12.82,2,0
36081061602,1013.0,361.0,25.0,75.0,91.0,81.0,28.0,88.0,0.0,69.0,96.0,93.0,93.0,29.0,3.74,63.56,95.58,19.21,2,0
36081061800,1809.0,717.0,25.0,75.0,91.0,83.0,28.0,86.0,0.0,71.0,98.0,92.0,93.0,29.0,53.25,19.01,97.65,36.01,2,0
36081061900,3543.0,1170.0,37.0,74.0,98.0,92.0,40.0,91.0,0.0,94.0,85.0,93.0,93.0,93.0,57.36,70.48,43.36,44.88,0,0
36081062000,1370.0,503.0,25.0,75.0,91.0,82.0,28.0,85.0,0.0,72.0,98.0,90.0,93.0,28.0,13.05,72.03,98.75,21.12,2,0
36081062100,3053.0,996.0,36.0,73.0,99.0,93.0,40.0,90.0,0.0,93.0,89.0,93.0,93.0,93.0,50.85,82.17,68.5,66.64999999999999,0,0
36081062200,2043.0,659.0,26.0,76.0,92.0,84.0,27.0,90.0,0.0,73.0,99.0,93.0,93.0,28.0,28.27,44.32,94.23,36.0,2,0
36081062300,2212.0,879.0,37.0,73.0,98.0,91.0,40.0,91.0,0.0,93.0,90.0,92.0,93.0,93.0,58.330000000000005,14.829999999999998,52.080000000000005,36.720000000000006,3,0
36081062500,2570.0,909.0,37.0,73.0,98.0,93.0,41.0,92.0,0.0,94.0,97.0,92.0,93.0,93.0,62.19,55.21,63.0,72.68,0,0
36081062600,2994.0,889.0,26.0,75.0,91.0,82.0,28.0,84.0,0.0,76.0,96.0,90.0,93.0,28.0,25.22,35.56,97.97,23.0,2,0
36081062700,2860.0,1104.0,38.0,73.0,98.0,93.0,41.0,93.0,0.0,94.0,97.0,92.0,93.0,93.0,58.93000000000001,60.760000000000005,66.85,73.65,0,0
36081062900,3476.0,1215.0,37.0,73.0,98.0,91.0,40.0,92.0,0.0,94.0,94.0,92.0,93.0,93.0,54.56999999999999,69.08,70.84,86.50999999999999,0,0
36081063000,1457.0,588.0,25.0,75.0,91.0,80.0,28.0,85.0,0.0,74.0,99.0,90.0,93.0,28.0,11.71,33.36,97.54,13.23,2,0
36081063200,2534.0,695.0,25.0,75.0,91.0,79.0,28.0,85.0,0.0,73.0,99.0,91.0,93.0,28.0,14.760000000000002,11.34,99.0,12.29,2,0
36081063301,1636.0,510.0,36.0,73.0,98.0,91.0,40.0,90.0,0.0,93.0,96.0,92.0,93.0,93.0,45.52,72.77,54.88,21.89,2,0
36081063302,1910.0,581.0,36.0,73.0,98.0,92.0,39.0,89.0,0.0,93.0,99.0,93.0,93.0,93.0,42.05,73.77,59.21,21.45,2,0
36081063500,2604.0,925.0,35.0,74.0,98.0,93.0,38.0,88.0,0.0,93.0,99.0,93.0,93.0,92.0,48.2,93.29,55.46,32.550000000000004,2,1
36081063700,3636.0,1273.0,34.0,74.0,99.0,93.0,34.0,87.0,0.0,94.0,94.0,94.0,93.0,93.0,45.2,82.71,45.74,56.91,0,0
36081063800,3550.0,1090.0,24.0,75.0,91.0,76.0,29.0,87.0,0.0,69.0,89.0,91.0,92.0,29.0,58.53,79.97999999999999,96.06,42.13,2,0
36081063900,3160.0,1042.0,34.0,74.0,98.0,95.0,34.0,86.0,0.0,92.0,88.0,95.0,93.0,74.0,42.46,12.87,72.35000000000001,82.14,2,0
36081064101,2489.0,961.0,33.0,74.0,94.0,90.0,33.0,85.0,0.0,91.0,93.0,93.0,93.0,0.0,50.03,35.47,55.17999999999999,66.66,2,0
36081064500,2034.0,771.0,33.0,74.0,98.0,90.0,33.0,84.0,0.0,92.0,98.0,95.0,93.0,91.0,42.22,74.37,71.83,65.94,2,0
36081064600,3402.0,1104.0,25.0,75.0,91.0,78.0,28.0,85.0,0.0,74.0,99.0,91.0,93.0,28.0,35.35,51.03,98.75,29.01,2,0
36081065000,2577.0,840.0,25.0,74.0,91.0,72.0,29.0,85.0,0.0,77.0,98.0,91.0,93.0,28.0,26.44,64.09,97.97,24.15,2,0
36081065401,3616.0,938.0,24.0,74.0,91.0,68.0,30.0,86.0,0.0,69.0,84.0,89.0,93.0,29.0,66.31,50.6,97.97,27.85,2,0
36081065600,4125.0,1510.0,24.0,74.0,91.0,66.0,30.0,88.0,0.0,66.0,86.0,86.0,92.0,30.0,59.21,42.98,88.98,35.010000000000005,2,1
36081065702,1430.0,599.0,38.0,73.0,99.0,93.0,41.0,92.0,0.0,94.0,85.0,93.0,93.0,94.0,53.37,19.56,45.87,45.77,3,0
36081065703,2916.0,1014.0,37.0,74.0,99.0,93.0,37.0,90.0,0.0,94.0,92.0,93.0,93.0,94.0,40.43,62.12,50.260000000000005,75.25,0,0
36081065900,1905.0,628.0,38.0,73.0,99.0,94.0,41.0,91.0,0.0,94.0,89.0,93.0,93.0,94.0,34.239999999999995,50.55,47.52,41.95,3,0
36081066000,3185.0,1131.0,24.0,74.0,91.0,64.0,31.0,88.0,0.0,65.0,82.0,85.0,93.0,30.0,68.65,60.71,93.75,15.64,2,0
36081066100,1581.0,624.0,38.0,74.0,99.0,94.0,41.0,91.0,0.0,94.0,81.0,93.0,93.0,94.0,35.6,69.12,29.65,6.64,3,0
36081066301,2944.0,1002.0,37.0,74.0,99.0,94.0,36.0,89.0,0.0,94.0,99.0,95.0,93.0,94.0,43.2,67.54,51.25999999999999,29.09,2,0
36081066401,1574.0,383.0,24.0,74.0,91.0,55.0,36.0,86.0,0.0,67.0,93.0,83.0,93.0,29.0,45.8,56.27,86.83999999999999,60.45,2,1
36081066402,3260.0,1030.0,24.0,74.0,91.0,61.0,32.0,87.0,0.0,66.0,88.0,83.0,93.0,30.0,56.43,34.27,93.33,26.08,2,1
36081066403,6062.0,1614.0,23.0,74.0,91.0,58.0,33.0,88.0,0.0,64.0,72.0,80.0,93.0,30.0,51.03,78.47,94.08,60.99,2,1
36081066501,4059.0,1551.0,39.0,73.0,99.0,94.0,41.0,92.0,0.0,95.0,78.0,94.0,93.0,94.0,32.85,54.55,49.94,60.21,3,0
36081066701,2718.0,874.0,40.0,73.0,99.0,95.0,42.0,93.0,0.0,95.0,88.0,95.0,93.0,94.0,37.55,64.62,63.39,29.75,3,0
36081066900,1758.0,652.0,39.0,73.0,99.0,96.0,40.0,91.0,0.0,95.0,86.0,95.0,93.0,94.0,31.76,47.06,44.14,15.44,3,0
36081067100,2414.0,923.0,38.0,74.0,99.0,96.0,36.0,89.0,0.0,94.0,99.0,95.0,93.0,94.0,24.36,45.86,55.76,6.36,2,0
36081067700,1901.0,705.0,37.0,74.0,99.0,93.0,35.0,88.0,0.0,94.0,99.0,94.0,93.0,94.0,28.04,45.11,25.94,30.44,3,0
36081067900,4427.0,1749.0,37.0,74.0,99.0,95.0,35.0,87.0,0.0,94.0,90.0,96.0,93.0,94.0,73.21,84.03,75.17,98.29,0,0
36081068000,5652.0,1604.0,25.0,74.0,91.0,62.0,29.0,84.0,0.0,78.0,89.0,90.0,93.0,28.0,24.12,41.510000000000005,98.75,36.620000000000005,2,0
36081068200,1076.0,354.0,25.0,74.0,91.0,64.0,29.0,84.0,0.0,84.0,86.0,90.0,93.0,28.0,46.56,7.199999999999999,99.54,49.48,2,0
36081068300,4261.0,1615.0,37.0,74.0,99.0,98.0,36.0,86.0,0.0,95.0,80.0,98.0,93.0,95.0,74.26,65.67,92.68,89.08,0,1
36081068700,4610.0,2045.0,37.0,74.0,99.0,96.0,36.0,86.0,0.0,94.0,96.0,98.0,93.0,94.0,73.33,90.68,81.52000000000001,74.51,0,0
36081069000,4332.0,1111.0,25.0,74.0,92.0,56.0,30.0,83.0,0.0,73.0,70.0,86.0,93.0,28.0,31.230000000000004,40.36,95.67,73.9,2,0
36081069300,3123.0,1258.0,36.0,74.0,99.0,96.0,35.0,86.0,0.0,94.0,89.0,97.0,93.0,94.0,78.56,52.33,80.08999999999999,77.97,0,0
36081069400,3573.0,1125.0,24.0,74.0,91.0,54.0,31.0,84.0,0.0,70.0,77.0,84.0,93.0,29.0,34.96,62.03,96.06,54.46,2,1
36081069500,2417.0,840.0,37.0,74.0,99.0,95.0,35.0,87.0,0.0,94.0,91.0,96.0,93.0,94.0,46.21,51.74999999999999,74.52,63.4,0,0
36081069701,4460.0,1775.0,35.0,74.0,99.0,95.0,35.0,85.0,0.0,93.0,79.0,96.0,93.0,94.0,36.81,34.39,82.04,89.9,0,0
36081069702,4309.0,1587.0,35.0,74.0,99.0,93.0,35.0,86.0,0.0,93.0,96.0,95.0,93.0,94.0,68.58999999999999,50.86000000000001,74.27,90.14,0,0
36081070300,2114.0,909.0,34.0,74.0,99.0,92.0,34.0,86.0,0.0,93.0,97.0,95.0,93.0,93.0,20.380000000000003,55.400000000000006,78.13,68.73,2,0
36081070700,2661.0,1001.0,34.0,74.0,99.0,92.0,34.0,85.0,0.0,92.0,96.0,95.0,93.0,93.0,17.380000000000003,67.5,66.36999999999999,66.53999999999999,2,0
36081070900,2950.0,1138.0,34.0,74.0,99.0,92.0,34.0,85.0,0.0,92.0,92.0,95.0,93.0,93.0,32.9,81.77,67.39,55.8,2,0
36081071100,6044.0,2913.0,34.0,75.0,99.0,93.0,34.0,84.0,0.0,92.0,82.0,96.0,93.0,93.0,12.12,43.46,69.36,87.88,3,0
36081071303,5509.0,2625.0,34.0,75.0,99.0,93.0,34.0,83.0,0.0,92.0,89.0,97.0,93.0,94.0,19.45,10.67,66.44,36.9,3,0
36081071304,6195.0,3143.0,34.0,75.0,99.0,94.0,35.0,84.0,0.0,93.0,86.0,97.0,93.0,94.0,49.24,67.17,66.67,70.61,0,0
36081071305,5576.0,2489.0,34.0,75.0,99.0,93.0,34.0,84.0,0.0,92.0,78.0,97.0,93.0,93.0,31.05,33.01,66.02,77.09,3,0
36081071306,6882.0,3063.0,34.0,74.0,99.0,95.0,35.0,85.0,0.0,93.0,88.0,96.0,93.0,94.0,62.73,40.57,70.63000000000001,74.36,0,0
36081071701,5164.0,2386.0,36.0,74.0,99.0,96.0,35.0,85.0,0.0,94.0,84.0,97.0,93.0,94.0,55.38999999999999,90.96,62.03999999999999,89.07000000000001,0,0
36081071702,4438.0,2039.0,36.0,75.0,99.0,96.0,35.0,85.0,0.0,96.0,56.0,98.0,93.0,94.0,41.2,45.91,77.38000000000001,76.9,0,0
36081071900,3475.0,1043.0,35.0,75.0,99.0,96.0,35.0,84.0,0.0,94.0,90.0,98.0,93.0,94.0,83.81,68.53,73.00999999999999,75.72,0,0
36081072100,5349.0,2079.0,35.0,75.0,99.0,95.0,35.0,84.0,0.0,93.0,94.0,97.0,93.0,94.0,30.11,85.46000000000001,69.77,75.75,0,0
36081072300,2307.0,848.0,33.0,75.0,97.0,90.0,34.0,83.0,0.0,91.0,98.0,96.0,93.0,93.0,23.14,26.66,66.67,67.31,2,0
36081072900,1366.0,475.0,33.0,74.0,99.0,89.0,34.0,84.0,0.0,92.0,99.0,95.0,93.0,93.0,9.81,12.42,68.5,33.2,2,0
36081073100,1777.0,595.0,33.0,75.0,96.0,87.0,33.0,83.0,0.0,91.0,99.0,96.0,93.0,92.0,12.05,44.9,51.98,17.580000000000002,2,0
36081073700,2151.0,1124.0,32.0,75.0,96.0,89.0,33.0,82.0,0.0,91.0,97.0,97.0,93.0,93.0,23.82,42.28,60.67,90.05,2,0
36081073900,5480.0,2584.0,33.0,75.0,96.0,92.0,34.0,82.0,0.0,91.0,87.0,97.0,93.0,93.0,20.55,48.21,66.44,96.03,3,0
36081074100,2984.0,1547.0,33.0,75.0,99.0,94.0,34.0,83.0,0.0,92.0,98.0,97.0,93.0,94.0,39.900000000000006,47.22,70.7,68.47,2,0
36081074300,3979.0,1672.0,34.0,75.0,99.0,95.0,34.0,83.0,0.0,93.0,92.0,98.0,93.0,94.0,56.87,41.84,67.09,73.63,0,0
36081074500,3951.0,1590.0,35.0,75.0,99.0,97.0,35.0,83.0,0.0,94.0,82.0,99.0,93.0,94.0,64.12,74.79,71.83,70.43,0,0
36081074700,3223.0,1252.0,33.0,75.0,99.0,95.0,34.0,82.0,0.0,93.0,82.0,99.0,93.0,94.0,60.650000000000006,62.23,87.58,85.72999999999999,0,0
36081074900,1501.0,550.0,32.0,75.0,96.0,87.0,32.0,82.0,0.0,91.0,99.0,97.0,93.0,90.0,1.0,45.51,66.02,6.83,2,0
36081075701,4845.0,2422.0,31.0,75.0,96.0,91.0,31.0,81.0,0.0,90.0,89.0,99.0,93.0,91.0,25.65,36.9,71.41999999999999,65.97,2,0
36081075702,5313.0,2426.0,32.0,75.0,96.0,91.0,33.0,82.0,0.0,91.0,86.0,98.0,93.0,93.0,13.84,64.4,67.39,96.22,0,0
36081076901,4912.0,2403.0,32.0,75.0,96.0,88.0,32.0,82.0,0.0,90.0,97.0,98.0,93.0,93.0,47.77,12.07,65.93,71.55,2,0
36081076902,1245.0,585.0,31.0,75.0,96.0,89.0,31.0,81.0,0.0,89.0,96.0,98.0,93.0,81.0,2.32,32.690000000000005,76.58,86.86,2,0
36081077300,2172.0,1049.0,31.0,75.0,96.0,85.0,31.0,81.0,0.0,89.0,92.0,98.0,93.0,78.0,23.22,33.040000000000006,64.47,67.19000000000001,2,0
36081077500,2151.0,1022.0,31.0,75.0,96.0,87.0,31.0,81.0,0.0,89.0,95.0,97.0,93.0,0.0,32.52,56.97,58.63,72.02,2,0
36081077902,5082.0,1806.0,30.0,76.0,96.0,90.0,31.0,83.0,0.0,89.0,90.0,98.0,93.0,88.0,30.86,89.32,47.39,70.59,2,0
36081077903,3553.0,1173.0,30.0,75.0,95.0,90.0,30.0,82.0,0.0,88.0,94.0,98.0,93.0,81.0,41.010000000000005,45.15,72.69,79.88,2,0
36081077904,6142.0,2095.0,29.0,76.0,95.0,91.0,30.0,82.0,0.0,88.0,91.0,97.0,93.0,81.0,42.73,56.64,63.57000000000001,92.41,2,0
36081077905,2904.0,1315.0,29.0,76.0,95.0,91.0,30.0,84.0,0.0,87.0,85.0,98.0,93.0,79.0,51.4,48.32,80.86,92.63,2,0
36081077906,3494.0,1312.0,30.0,76.0,95.0,90.0,30.0,82.0,0.0,90.0,85.0,97.0,93.0,82.0,50.580000000000005,63.88,62.57,77.25,2,0
36081077907,3642.0,1122.0,30.0,76.0,95.0,90.0,30.0,82.0,0.0,89.0,82.0,97.0,93.0,82.0,80.25999999999999,83.22,65.86,99.8,2,0
36081077908,3197.0,1151.0,29.0,76.0,95.0,90.0,30.0,82.0,0.0,88.0,82.0,96.0,93.0,82.0,85.31,28.52,84.98,99.94,2,0
36081078800,1916.0,570.0,27.0,74.0,93.0,75.0,29.0,78.0,0.0,77.0,82.0,92.0,93.0,7.0,56.78,51.05,97.76,27.16,2,0
36081079000,2682.0,833.0,28.0,74.0,93.0,75.0,29.0,78.0,0.0,79.0,73.0,94.0,93.0,7.0,68.54,49.79,97.86,49.39,2,1
36081079200,2660.0,874.0,27.0,74.0,93.0,71.0,29.0,78.0,0.0,79.0,78.0,95.0,93.0,7.0,78.29,38.54,99.12,78.01,2,0
36081079701,6245.0,2925.0,33.0,76.0,94.0,97.0,31.0,82.0,0.0,94.0,62.0,96.0,93.0,94.0,89.5,57.21000000000001,94.61,89.42999999999999,0,0
36081079702,3635.0,1501.0,33.0,76.0,94.0,97.0,34.0,82.0,0.0,94.0,72.0,97.0,93.0,94.0,88.94999999999999,21.58,97.2,75.3,0,0
36081079900,3185.0,1098.0,32.0,76.0,94.0,94.0,33.0,82.0,0.0,95.0,83.0,97.0,93.0,94.0,96.11,78.03999999999999,92.77,86.67,0,0
36081080301,3770.0,1092.0,32.0,76.0,94.0,93.0,33.0,83.0,0.0,94.0,81.0,98.0,93.0,94.0,78.62,34.89,92.68,48.15,2,0
36081080302,4114.0,973.0,31.0,76.0,94.0,90.0,32.0,83.0,0.0,92.0,85.0,98.0,93.0,93.0,63.24,62.73,85.2,55.400000000000006,2,0
36081080900,8110.0,2623.0,30.0,76.0,95.0,90.0,31.0,83.0,0.0,90.0,96.0,97.0,93.0,92.0,73.53,88.56,69.63000000000001,94.92,0,0
36081081400,4693.0,1008.0,28.0,74.0,93.0,77.0,29.0,73.0,0.0,82.0,88.0,96.0,93.0,7.0,54.620000000000005,6.45,99.54,55.57,2,1
36081081800,4084.0,1049.0,28.0,74.0,93.0,77.0,29.0,73.0,0.0,84.0,87.0,92.0,93.0,6.0,82.26,24.8,97.54,52.61,2,1
36081083700,4914.0,1555.0,31.0,77.0,94.0,91.0,31.0,82.0,0.0,93.0,92.0,98.0,93.0,93.0,77.25999999999999,35.19,88.98,70.49,2,0
36081083800,5838.0,1597.0,29.0,73.0,94.0,77.0,29.0,77.0,0.0,87.0,97.0,90.0,93.0,6.0,78.67,8.83,90.82,24.0,2,0
36081084000,7207.0,2005.0,29.0,74.0,94.0,80.0,29.0,77.0,0.0,90.0,86.0,90.0,93.0,6.0,78.53,41.86,92.6,25.02,2,1
36081084500,4988.0,2041.0,32.0,77.0,94.0,96.0,31.0,82.0,0.0,93.0,62.0,96.0,93.0,94.0,97.27,76.55,91.96,99.43,0,1
36081084601,2799.0,794.0,29.0,73.0,94.0,73.0,30.0,78.0,0.0,86.0,85.0,91.0,93.0,6.0,70.71,64.38000000000001,90.74,35.77,2,1
36081084602,1276.0,211.0,29.0,73.0,94.0,74.0,29.0,78.0,0.0,86.0,78.0,95.0,93.0,6.0,73.68,48.19,89.84,35.42,2,1
36081084901,2816.0,1025.0,34.0,76.0,94.0,97.0,34.0,82.0,0.0,95.0,73.0,97.0,93.0,94.0,96.85,26.21,98.08,94.18,0,1
36081084902,4000.0,1289.0,34.0,76.0,94.0,98.0,34.0,82.0,0.0,95.0,82.0,97.0,93.0,94.0,99.7,26.58,96.86,91.85,0,1
36081085300,5340.0,2501.0,34.0,76.0,94.0,98.0,34.0,82.0,0.0,95.0,71.0,96.0,93.0,94.0,92.13,75.18,94.69,89.21,0,0
36081085500,6282.0,2623.0,34.0,77.0,94.0,97.0,32.0,82.0,0.0,94.0,86.0,95.0,93.0,94.0,96.47,66.75999999999999,89.98,78.77,0,0
36081085700,5324.0,1850.0,34.0,77.0,94.0,97.0,32.0,82.0,0.0,94.0,87.0,96.0,93.0,94.0,93.53,49.98,94.0,98.5,0,0
36081085900,5530.0,2295.0,33.0,76.0,94.0,97.0,31.0,82.0,0.0,93.0,88.0,95.0,93.0,94.0,89.88000000000001,29.7,91.27,91.48,0,0
36081086100,2219.0,801.0,33.0,77.0,94.0,96.0,31.0,82.0,0.0,92.0,85.0,95.0,93.0,94.0,91.46,64.07000000000001,95.38,77.75,2,0
36081086300,6747.0,2212.0,34.0,77.0,94.0,96.0,31.0,79.0,0.0,93.0,73.0,95.0,93.0,94.0,86.83999999999999,33.22,94.61,91.51,0,0
36081086400,2712.0,748.0,30.0,73.0,94.0,79.0,30.0,80.0,0.0,89.0,94.0,91.0,93.0,6.0,79.41,11.88,87.58,55.28,2,1
36081086500,4729.0,2291.0,35.0,77.0,94.0,98.0,34.0,82.0,0.0,94.0,62.0,95.0,93.0,94.0,92.0,64.32,90.82,99.45,0,1
36081086900,1711.0,824.0,36.0,76.0,96.0,99.0,34.0,82.0,0.0,95.0,61.0,97.0,93.0,95.0,95.55,18.09,93.12,95.06,0,1
36081087100,4442.0,2005.0,35.0,76.0,98.0,99.0,34.0,82.0,0.0,96.0,52.0,97.0,93.0,94.0,80.47999999999999,63.63999999999999,94.69,91.37,0,1
36081088400,9257.0,3314.0,30.0,73.0,90.0,52.0,35.0,76.0,0.0,82.0,88.0,87.0,92.0,6.0,51.470000000000006,87.1,46.11,39.46,1,0
36081088902,5393.0,2374.0,37.0,77.0,96.0,96.0,34.0,79.0,0.0,96.0,69.0,96.0,93.0,95.0,64.28,51.98,87.63,75.63,0,1
36081088903,4922.0,1634.0,37.0,77.0,93.0,95.0,32.0,76.0,0.0,93.0,91.0,97.0,93.0,95.0,59.21,40.6,92.02,91.89,0,1
