Tract,Population,Households,PM25,Ozone,Diesel_PM,Toxic_Air_Releases,Percent_HHLeadPaint,Superfund_Prox,RMP_Prox,HazWaste_Prox,WW_Discharge,NO2,DW_Noncomp,Traffic_Prox,Is_DAC,Socioecon_Percentile,HHVuln_Percentile,Minority_Percentile,HouseType_Percentile,Vulnerability_Percentile
36047028600,5581.0,1883.0,38.0,66.0,97.0,44.0,97.0,65.0,0.0,82.0,0.0,91.0,93.0,84.0,1,91.71000000000001,98.32,75.38,77.83,95.65
36047028700,3151.0,1264.0,44.0,71.0,98.0,43.0,80.0,95.0,0.0,96.0,93.0,98.0,93.0,92.0,1,80.13,61.47,79.47,86.27,84.85000000000001
36047028800,3150.0,1096.0,39.0,67.0,97.0,44.0,97.0,66.0,0.0,83.0,0.0,91.0,93.0,80.0,0,75.22,66.64999999999999,78.36,90.29,85.22999999999999
36047028900,3678.0,1548.0,44.0,71.0,98.0,43.0,83.0,95.0,0.0,96.0,93.0,98.0,93.0,92.0,1,86.5,19.86,86.83999999999999,94.62,84.72
36047029000,3232.0,1476.0,38.0,67.0,97.0,44.0,85.0,66.0,0.0,83.0,0.0,91.0,93.0,81.0,0,72.35000000000001,97.67,59.11,90.79,91.32000000000001
36047029100,3599.0,1413.0,44.0,71.0,98.0,43.0,90.0,94.0,0.0,95.0,93.0,97.0,93.0,92.0,1,45.879999999999995,52.04,85.82,90.48,71.49
36047029200,2717.0,1041.0,38.0,66.0,97.0,44.0,94.0,65.0,0.0,82.0,0.0,91.0,93.0,84.0,1,93.28999999999999,85.16,72.69,77.14999999999999,91.67999999999999
36047029300,3572.0,1463.0,43.0,71.0,98.0,43.0,91.0,94.0,0.0,95.0,80.0,97.0,93.0,91.0,1,70.78999999999999,89.92999999999999,89.68,71.38,84.03
36047029400,2587.0,667.0,38.0,66.0,97.0,44.0,93.0,64.0,0.0,82.0,0.0,92.0,93.0,87.0,1,83.25,96.17,72.22,98.42,97.22
36047029500,4198.0,1896.0,43.0,71.0,98.0,42.0,99.0,94.0,0.0,95.0,80.0,97.0,93.0,91.0,1,56.58,49.82,81.42,19.439999999999998,47.11
36047029600,6101.0,2037.0,38.0,67.0,97.0,44.0,94.0,65.0,0.0,83.0,0.0,91.0,93.0,81.0,0,98.2,68.08999999999999,68.22,77.58,91.53999999999999
36047029700,4725.0,1766.0,43.0,71.0,98.0,42.0,98.0,93.0,0.0,94.0,79.0,97.0,93.0,91.0,0,70.47,66.86,86.72,85.28999999999999,82.27
36047029800,4183.0,1177.0,38.0,67.0,97.0,44.0,95.0,65.0,0.0,83.0,0.0,91.0,93.0,79.0,0,81.25,72.61999999999999,71.5,78.14999999999999,83.85000000000001
36047029900,2578.0,913.0,42.0,71.0,98.0,42.0,83.0,93.0,0.0,94.0,78.0,97.0,93.0,91.0,1,85.91,78.83,85.36,78.94,88.64999999999999
36047030000,4283.0,1314.0,37.0,67.0,97.0,44.0,81.0,64.0,0.0,84.0,0.0,91.0,93.0,79.0,1,87.89,74.83,81.25,66.64,85.34
36047030100,3172.0,1103.0,40.0,71.0,98.0,41.0,96.0,93.0,0.0,93.0,77.0,97.0,93.0,91.0,1,78.94,24.14,87.69,78.64999999999999,75.19
36047030200,4052.0,1319.0,37.0,67.0,97.0,44.0,91.0,64.0,0.0,84.0,0.0,91.0,93.0,79.0,0,77.66999999999999,37.39,78.48,84.15,78.43
36047030300,4931.0,2149.0,41.0,71.0,98.0,41.0,82.0,93.0,0.0,93.0,77.0,97.0,93.0,90.0,1,87.6,86.74,93.85,96.85000000000001,96.61999999999999
36047030400,4150.0,1597.0,37.0,66.0,97.0,44.0,70.0,63.0,0.0,83.0,0.0,91.0,93.0,83.0,1,88.41,84.16,76.51,89.79,93.06
36047030500,7457.0,3161.0,45.0,70.0,99.0,44.0,84.0,93.0,0.0,95.0,81.0,99.0,93.0,91.0,0,40.92,6.7,74.83,99.00999999999999,61.69
36047030600,1950.0,668.0,37.0,66.0,98.0,43.0,83.0,62.0,0.0,86.0,0.0,90.0,93.0,78.0,1,88.13,64.42,73.9,79.25,86.06
36047030700,6297.0,3065.0,42.0,71.0,98.0,42.0,84.0,93.0,0.0,94.0,78.0,97.0,93.0,90.0,1,92.67,80.07,90.94,82.62,93.11
36047030800,1905.0,730.0,36.0,66.0,98.0,43.0,64.0,61.0,0.0,87.0,0.0,82.0,93.0,83.0,1,73.22,40.68,68.31,92.29,79.59
36047030900,2671.0,921.0,43.0,71.0,98.0,42.0,79.0,92.0,0.0,94.0,79.0,97.0,93.0,90.0,1,81.28999999999999,72.28,98.53,85.74000000000001,88.85
36047031100,2825.0,1193.0,44.0,71.0,98.0,43.0,93.0,92.0,0.0,94.0,79.0,98.0,93.0,90.0,1,73.33,5.36,85.59,90.51,68.89
36047031300,5054.0,2199.0,44.0,71.0,98.0,43.0,98.0,92.0,0.0,95.0,80.0,98.0,93.0,90.0,1,67.17,48.06,85.82,95.15,82.19
36047031401,5223.0,1828.0,37.0,66.0,98.0,43.0,77.0,62.0,0.0,85.0,0.0,87.0,93.0,83.0,1,92.36999999999999,82.53,63.39,91.25,93.65
36047031500,5316.0,2464.0,45.0,70.0,98.0,43.0,98.0,93.0,0.0,95.0,80.0,99.0,93.0,92.0,1,40.47,2.0500000000000003,72.56,90.51,43.53
36047031701,4558.0,1584.0,45.0,70.0,98.0,43.0,96.0,92.0,0.0,95.0,80.0,99.0,93.0,91.0,0,55.08,11.91,82.62,63.3,52.21
36047031702,3918.0,1613.0,44.0,70.0,98.0,43.0,94.0,92.0,0.0,94.0,79.0,99.0,93.0,91.0,0,35.78,6.2,73.1,76.0,41.05
36047031900,3175.0,1252.0,44.0,70.0,98.0,43.0,87.0,91.0,0.0,94.0,79.0,98.0,93.0,90.0,0,55.36,53.54,64.64,85.57000000000001,70.61
36047032100,5168.0,2337.0,44.0,70.0,98.0,43.0,99.0,91.0,0.0,94.0,79.0,98.0,93.0,90.0,0,70.52000000000001,34.31,84.04,97.38,82.72
36047032300,3256.0,1542.0,44.0,70.0,98.0,43.0,99.0,92.0,0.0,94.0,79.0,99.0,93.0,90.0,0,69.39999999999999,25.61,86.53,35.97,55.879999999999995
36047032500,6119.0,2530.0,44.0,70.0,98.0,43.0,87.0,92.0,0.0,94.0,79.0,98.0,93.0,90.0,0,80.51,41.58,85.59,74.58,78.2
36047032600,8110.0,2808.0,36.0,66.0,94.0,43.0,54.0,56.0,0.0,92.0,0.0,68.0,93.0,71.0,1,94.15,94.03,92.31,88.21,97.28
36047032700,2687.0,1352.0,44.0,69.0,98.0,43.0,97.0,91.0,0.0,94.0,79.0,98.0,93.0,90.0,1,59.62,7.430000000000001,82.27,90.53,63.43
36047032800,2917.0,1164.0,36.0,66.0,93.0,43.0,44.0,59.0,0.0,81.0,0.0,73.0,93.0,69.0,1,95.04,98.42,88.84,83.82,97.99
36047032900,6033.0,2165.0,44.0,70.0,98.0,43.0,98.0,91.0,0.0,93.0,78.0,96.0,93.0,89.0,0,65.23,30.78,77.08,92.14,75.07000000000001
36047033000,4774.0,1800.0,36.0,66.0,93.0,43.0,48.0,60.0,0.0,80.0,0.0,75.0,93.0,69.0,1,78.66,99.95,86.3,77.24,96.21
36047033100,4192.0,1667.0,43.0,70.0,98.0,42.0,99.0,91.0,0.0,93.0,78.0,96.0,93.0,88.0,0,87.72,27.37,70.91,96.02000000000001,86.2
36047033300,4802.0,1347.0,44.0,70.0,98.0,42.0,94.0,91.0,0.0,94.0,78.0,96.0,93.0,89.0,0,80.76,53.03,49.05,99.25,88.91
36047033500,3221.0,918.0,44.0,70.0,98.0,42.0,98.0,91.0,0.0,94.0,78.0,97.0,93.0,89.0,0,73.63,17.11,63.239999999999995,99.89,84.15
36047033600,5269.0,1584.0,36.0,66.0,93.0,43.0,89.0,58.0,0.0,75.0,0.0,75.0,93.0,67.0,0,74.85000000000001,85.22999999999999,49.15,80.7,82.39999999999999
36047033701,2710.0,916.0,44.0,70.0,98.0,43.0,99.0,92.0,0.0,94.0,79.0,97.0,93.0,90.0,1,85.41,69.26,68.37,96.97,91.94
36047033702,1750.0,476.0,44.0,70.0,98.0,42.0,93.0,91.0,0.0,94.0,79.0,97.0,93.0,90.0,1,90.41,41.370000000000005,43.480000000000004,97.88,88.64
36047033900,4816.0,2024.0,44.0,70.0,98.0,42.0,90.0,92.0,0.0,94.0,79.0,97.0,93.0,90.0,1,78.01,94.82000000000001,84.44,86.36,92.06
36047034000,2071.0,630.0,35.0,66.0,94.0,43.0,84.0,0.0,0.0,80.0,0.0,65.0,93.0,65.0,1,86.4,99.53,75.44999999999999,98.09,99.00999999999999
36047034100,2991.0,1205.0,44.0,70.0,98.0,43.0,98.0,92.0,0.0,94.0,79.0,98.0,93.0,90.0,1,59.74,61.839999999999996,85.87,95.02000000000001,81.8
36047034200,6735.0,2832.0,36.0,66.0,93.0,43.0,45.0,0.0,0.0,81.0,0.0,71.0,93.0,66.0,1,93.76,99.97,79.97999999999999,95.85000000000001,99.82
36047034300,4726.0,1970.0,44.0,71.0,98.0,42.0,97.0,92.0,0.0,94.0,79.0,97.0,93.0,89.0,1,94.95,97.08,92.17,89.4,98.31
36047034500,2661.0,1037.0,43.0,70.0,98.0,42.0,96.0,92.0,0.0,94.0,78.0,97.0,93.0,90.0,1,74.51,7.7,78.66,86.11,68.25
36047034700,3312.0,1825.0,42.0,71.0,98.0,42.0,86.0,92.0,0.0,93.0,78.0,97.0,93.0,90.0,1,92.04,81.47999999999999,92.31,82.84,93.25
36047034800,2491.0,817.0,36.0,66.0,95.0,43.0,78.0,60.0,0.0,92.0,0.0,72.0,93.0,79.0,1,98.92999999999999,53.11,85.87,90.08,94.67
36047034901,1996.0,770.0,42.0,71.0,98.0,42.0,97.0,92.0,0.0,93.0,78.0,97.0,93.0,90.0,1,90.99000000000001,6.61,91.96,71.72,73.18
36047034902,4013.0,1587.0,42.0,71.0,98.0,42.0,97.0,91.0,0.0,93.0,78.0,97.0,93.0,89.0,1,73.57000000000001,71.21,90.60000000000001,97.21,90.34
36047035000,3154.0,1557.0,35.0,66.0,94.0,42.0,43.0,59.0,0.0,89.0,0.0,65.0,93.0,74.0,0,53.14,85.78,0.22999999999999998,72.27,63.59
36047035101,1885.0,687.0,43.0,71.0,98.0,42.0,94.0,92.0,0.0,93.0,78.0,97.0,93.0,90.0,1,95.74000000000001,75.33,95.77,95.76,97.15
36047035102,3179.0,1029.0,43.0,71.0,98.0,42.0,98.0,91.0,0.0,93.0,78.0,97.0,93.0,89.0,1,83.21,98.22,78.19,93.04,96.48
36047035200,1439.0,693.0,35.0,66.0,94.0,42.0,66.0,0.0,0.0,91.0,0.0,70.0,93.0,68.0,1,67.71000000000001,89.17,50.14999999999999,78.71000000000001,80.17
36047035301,2860.0,1129.0,43.0,71.0,98.0,42.0,96.0,92.0,0.0,93.0,78.0,97.0,93.0,89.0,1,99.1,24.66,92.17,97.16,94.67
36047035302,3304.0,987.0,43.0,71.0,98.0,42.0,99.0,91.0,0.0,93.0,78.0,97.0,93.0,89.0,1,55.54,83.08,84.44,90.71000000000001,82.21000000000001
36047035400,5507.0,2814.0,35.0,66.0,96.0,43.0,43.0,57.0,0.0,85.0,0.0,69.0,93.0,75.0,0,45.42,93.4,7.16,66.67999999999999,62.86000000000001
36047035500,5762.0,2103.0,42.0,70.0,98.0,42.0,99.0,91.0,0.0,93.0,78.0,97.0,93.0,89.0,1,95.83,87.82,85.55,99.55000000000001,99.22
36047035601,2725.0,1458.0,35.0,66.0,98.0,42.0,43.0,59.0,0.0,84.0,0.0,74.0,93.0,79.0,0,45.879999999999995,89.62,3.75,74.62,63.14999999999999
36047035602,6276.0,2959.0,35.0,67.0,94.0,42.0,52.0,58.0,0.0,83.0,0.0,72.0,93.0,74.0,0,43.71,87.7,27.439999999999998,89.22,71.22
36047035701,2550.0,1014.0,42.0,71.0,98.0,42.0,95.0,92.0,0.0,93.0,78.0,97.0,93.0,90.0,1,96.94,79.52,96.98,76.72,94.25
36047035900,6127.0,2364.0,41.0,71.0,98.0,42.0,85.0,92.0,0.0,93.0,77.0,97.0,93.0,90.0,1,81.78999999999999,13.51,92.31,95.47,81.82000000000001
36047036001,3108.0,1728.0,34.0,67.0,94.0,42.0,91.0,0.0,0.0,79.0,0.0,76.0,93.0,71.0,0,87.31,91.74,23.73,78.72,86.68
36047036002,4321.0,2189.0,34.0,66.0,94.0,43.0,99.0,0.0,0.0,77.0,0.0,78.0,93.0,71.0,1,72.98,80.46,22.24,89.74,80.81
36047036100,3025.0,1239.0,41.0,71.0,98.0,41.0,83.0,92.0,0.0,93.0,77.0,97.0,93.0,91.0,1,95.33,97.09,93.92,95.93,99.2
36047036200,3860.0,1447.0,34.0,66.0,95.0,43.0,82.0,0.0,0.0,79.0,0.0,76.0,93.0,74.0,1,83.77,58.660000000000004,68.37,94.3,88.23
36047036300,5616.0,2167.0,40.0,71.0,98.0,41.0,77.0,92.0,0.0,93.0,77.0,96.0,93.0,90.0,1,91.85,91.25999999999999,97.86,91.05,96.93
36047036400,2216.0,930.0,34.0,67.0,97.0,43.0,80.0,55.0,0.0,80.0,0.0,77.0,93.0,78.0,1,85.84,82.87,56.45,94.22,91.86
36047036501,3528.0,1318.0,40.0,71.0,98.0,41.0,59.0,93.0,0.0,93.0,77.0,96.0,93.0,92.0,1,54.39000000000001,87.01,99.24,74.27,78.63
36047036502,1924.0,534.0,39.0,71.0,98.0,41.0,70.0,93.0,0.0,92.0,76.0,96.0,93.0,92.0,1,72.32,81.44,98.64,90.74,89.14999999999999
36047036600,4146.0,1243.0,35.0,67.0,98.0,43.0,83.0,59.0,0.0,81.0,0.0,80.0,93.0,84.0,1,87.25,78.92,70.7,98.0,94.83
36047036700,1943.0,700.0,39.0,72.0,98.0,41.0,99.0,93.0,0.0,93.0,76.0,98.0,93.0,92.0,1,92.7,48.870000000000005,93.85,83.49,89.01
36047036900,5666.0,2485.0,40.0,71.0,98.0,41.0,89.0,94.0,0.0,93.0,77.0,97.0,93.0,92.0,1,89.72,24.55,90.66,87.32,84.37
36047037000,4184.0,1402.0,35.0,67.0,98.0,43.0,95.0,61.0,0.0,83.0,0.0,84.0,93.0,82.0,0,64.61,50.32,58.63,93.35,77.17
36047037100,4935.0,1660.0,40.0,71.0,98.0,41.0,82.0,94.0,0.0,94.0,78.0,97.0,93.0,91.0,1,60.17,22.040000000000003,89.03999999999999,81.2,66.64999999999999
36047037300,5391.0,1907.0,41.0,72.0,98.0,41.0,84.0,95.0,0.0,94.0,78.0,96.0,93.0,91.0,1,77.84,55.37,86.42,96.2,88.24
36047037401,4602.0,1812.0,35.0,67.0,98.0,43.0,91.0,61.0,0.0,87.0,0.0,83.0,93.0,81.0,1,72.18,99.09,44.89,75.11,87.24
36047037402,5089.0,2112.0,36.0,66.0,98.0,43.0,87.0,61.0,0.0,90.0,0.0,81.0,93.0,80.0,1,65.86999999999999,91.69,60.35,76.14,80.87
36047037500,3711.0,1520.0,42.0,71.0,98.0,42.0,88.0,95.0,0.0,95.0,90.0,96.0,93.0,91.0,1,80.4,40.89,86.67,84.41,81.41000000000001
36047037700,5042.0,1882.0,41.0,71.0,98.0,42.0,97.0,94.0,0.0,94.0,78.0,96.0,93.0,90.0,1,41.760000000000005,63.660000000000004,83.28,86.06,69.61
36047037900,4819.0,1610.0,41.0,71.0,98.0,41.0,86.0,94.0,0.0,94.0,78.0,97.0,93.0,90.0,1,84.68,77.79,94.23,81.16,89.36
36047038100,5497.0,2475.0,42.0,71.0,98.0,42.0,95.0,93.0,0.0,94.0,79.0,97.0,93.0,90.0,1,71.48,58.79,85.04,89.55,82.78
36047038200,5599.0,1909.0,37.0,66.0,98.0,43.0,97.0,62.0,0.0,88.0,0.0,89.0,93.0,76.0,1,95.56,99.81,93.60000000000001,97.38,99.88
36047038300,5250.0,2162.0,42.0,71.0,98.0,42.0,99.0,94.0,0.0,95.0,79.0,96.0,93.0,90.0,1,54.83,10.79,85.7,76.14999999999999,56.86
36047038500,4701.0,1499.0,42.0,71.0,98.0,42.0,95.0,94.0,0.0,95.0,79.0,96.0,93.0,91.0,1,56.65,11.05,86.3,86.65,62.78
36047038600,3123.0,1040.0,36.0,67.0,98.0,43.0,90.0,62.0,0.0,93.0,0.0,89.0,93.0,76.0,1,84.0,39.739999999999995,73.9,81.23,80.30000000000001
36047038700,4632.0,1929.0,43.0,71.0,98.0,43.0,89.0,95.0,0.0,95.0,93.0,97.0,93.0,92.0,1,82.45,9.030000000000001,86.3,91.36,76.92999999999999
36047038800,3996.0,1614.0,36.0,67.0,98.0,43.0,88.0,62.0,0.0,88.0,0.0,88.0,93.0,76.0,0,64.75,40.78,45.36,86.53,69.89
36047038900,3045.0,1333.0,44.0,71.0,98.0,44.0,65.0,96.0,0.0,97.0,93.0,98.0,93.0,93.0,1,76.72,31.35,76.71,94.5,81.51
36047039000,2456.0,738.0,36.0,67.0,98.0,43.0,90.0,62.0,0.0,85.0,0.0,87.0,93.0,78.0,0,50.46000000000001,57.98,15.8,88.03999999999999,63.7
36047039100,4759.0,2055.0,44.0,71.0,98.0,43.0,43.0,96.0,0.0,97.0,93.0,98.0,93.0,93.0,1,52.35999999999999,81.0,80.47999999999999,91.23,80.25999999999999
36047039200,3351.0,1179.0,36.0,67.0,98.0,43.0,93.0,62.0,0.0,84.0,0.0,88.0,93.0,78.0,0,83.22,61.67,44.67,70.43,77.23
36047039300,4198.0,1531.0,43.0,71.0,98.0,43.0,80.0,95.0,0.0,96.0,93.0,97.0,93.0,93.0,1,75.91,20.53,79.88,93.57,78.51
36047039400,1970.0,705.0,36.0,67.0,98.0,43.0,99.0,63.0,0.0,84.0,0.0,90.0,93.0,79.0,0,79.14,89.94,28.95,70.50999999999999,80.51
36047039500,3676.0,1836.0,42.0,71.0,98.0,42.0,87.0,95.0,0.0,95.0,93.0,97.0,93.0,92.0,1,87.0,19.040000000000003,77.85,84.48,78.97
36047039600,2028.0,679.0,36.0,67.0,98.0,43.0,92.0,63.0,0.0,86.0,0.0,91.0,93.0,77.0,0,50.63999999999999,44.31,24.02,54.400000000000006,47.8
36047039700,3010.0,1313.0,41.0,71.0,98.0,42.0,90.0,95.0,0.0,95.0,91.0,96.0,93.0,91.0,1,76.02,23.880000000000003,81.89,82.12,74.16
36047039800,3042.0,890.0,37.0,67.0,98.0,43.0,89.0,63.0,0.0,87.0,0.0,92.0,93.0,76.0,0,87.26,59.72,86.42,60.64000000000001,81.23
36047039900,4434.0,1706.0,41.0,72.0,98.0,42.0,91.0,95.0,0.0,95.0,91.0,96.0,93.0,91.0,1,85.92,53.55,88.7,95.43,90.74
36047040000,2656.0,904.0,37.0,67.0,98.0,43.0,98.0,64.0,0.0,85.0,0.0,92.0,93.0,77.0,0,85.58,77.11,74.83,79.97,87.48
36047040100,3507.0,1263.0,40.0,72.0,98.0,41.0,81.0,95.0,0.0,94.0,78.0,94.0,93.0,91.0,1,89.63,25.39,82.47,96.0,87.81
36047040200,2702.0,841.0,37.0,67.0,98.0,43.0,96.0,64.0,0.0,85.0,0.0,92.0,93.0,77.0,1,82.17999999999999,42.71,83.81,52.32,72.48
36047040300,4426.0,1415.0,40.0,72.0,98.0,41.0,84.0,96.0,0.0,94.0,77.0,95.0,93.0,91.0,1,82.89999999999999,47.56,84.13000000000001,90.29,85.79
36047040400,2641.0,893.0,38.0,67.0,98.0,44.0,93.0,65.0,0.0,84.0,0.0,91.0,93.0,79.0,0,74.24,81.44,77.08,54.81,76.92
36047040500,1516.0,627.0,39.0,72.0,98.0,41.0,75.0,95.0,0.0,94.0,77.0,96.0,93.0,92.0,1,78.16,13.100000000000001,86.42,93.72,78.11
36047040600,3973.0,1035.0,37.0,67.0,98.0,43.0,99.0,64.0,0.0,84.0,0.0,91.0,93.0,77.0,0,76.29,51.910000000000004,79.36999999999999,58.42,72.5
36047040800,3885.0,1128.0,37.0,67.0,98.0,43.0,99.0,65.0,0.0,84.0,0.0,91.0,93.0,77.0,0,92.01,43.24,80.16,33.77,72.32
36047040900,4068.0,1323.0,40.0,72.0,98.0,41.0,96.0,99.0,0.0,95.0,92.0,93.0,93.0,91.0,1,92.10000000000001,57.02,87.17,56.379999999999995,82.38
36047041000,1927.0,632.0,37.0,67.0,98.0,43.0,95.0,64.0,0.0,84.0,0.0,92.0,93.0,77.0,0,78.39,86.95,40.339999999999996,89.31,86.5
36047041100,2925.0,1081.0,40.0,72.0,98.0,41.0,83.0,97.0,0.0,94.0,77.0,94.0,93.0,91.0,1,95.83,15.15,85.41,50.160000000000004,74.05000000000001
36047041200,3312.0,1012.0,37.0,67.0,98.0,43.0,95.0,65.0,0.0,84.0,0.0,91.0,93.0,79.0,0,72.59,85.81,62.03999999999999,68.62,79.5
36047041300,3664.0,1374.0,40.0,72.0,98.0,41.0,87.0,97.0,0.0,95.0,92.0,95.0,93.0,91.0,1,75.18,24.6,82.47,45.540000000000006,61.59
36047041401,1233.0,430.0,37.0,67.0,98.0,43.0,85.0,64.0,0.0,84.0,0.0,91.0,93.0,78.0,0,85.97,52.790000000000006,40.88,73.67,77.42
36047041402,1963.0,746.0,37.0,67.0,98.0,43.0,91.0,64.0,0.0,83.0,0.0,91.0,93.0,80.0,0,93.78999999999999,94.28,53.32,76.23,92.74
36047041500,4906.0,1615.0,41.0,72.0,98.0,42.0,91.0,96.0,0.0,95.0,93.0,96.0,93.0,91.0,1,67.96,55.55,87.8,54.50000000000001,69.13
36047041600,2248.0,754.0,36.0,67.0,98.0,43.0,91.0,64.0,0.0,83.0,0.0,89.0,93.0,79.0,0,54.33,69.78999999999999,54.05,72.09,67.06
36047041700,3400.0,1379.0,41.0,72.0,98.0,42.0,79.0,96.0,0.0,95.0,93.0,96.0,93.0,91.0,1,86.50999999999999,96.52,91.46,92.2,96.89
36047041800,2598.0,852.0,37.0,68.0,98.0,43.0,99.0,65.0,0.0,83.0,0.0,91.0,93.0,82.0,0,78.88,96.96000000000001,37.230000000000004,96.39999999999999,93.4
36047041900,3588.0,1218.0,42.0,72.0,98.0,42.0,70.0,96.0,0.0,96.0,93.0,96.0,93.0,91.0,1,85.33,67.99,86.08,69.37,83.93
36047042000,1789.0,485.0,37.0,68.0,98.0,43.0,98.0,65.0,0.0,84.0,0.0,92.0,93.0,83.0,0,74.39,84.24000000000001,25.77,66.66,74.81
36047042100,4421.0,1745.0,43.0,71.0,98.0,43.0,76.0,96.0,0.0,96.0,93.0,97.0,93.0,92.0,1,92.03,7.489999999999999,80.58999999999999,94.51,82.42
36047042200,3465.0,1083.0,37.0,68.0,98.0,43.0,96.0,65.0,0.0,84.0,0.0,92.0,93.0,82.0,0,94.39,54.66,61.53999999999999,93.27,91.24
36047042300,4235.0,1452.0,43.0,71.0,98.0,43.0,79.0,96.0,0.0,96.0,93.0,97.0,93.0,92.0,1,86.33999999999999,11.39,79.63,95.05,81.45
36047042400,3946.0,1212.0,38.0,67.0,98.0,43.0,95.0,66.0,0.0,84.0,0.0,93.0,93.0,80.0,0,90.35,87.82,77.38000000000001,87.76,93.92
36047042500,3460.0,1087.0,44.0,71.0,98.0,43.0,68.0,97.0,0.0,97.0,93.0,98.0,93.0,92.0,1,88.31,29.82,83.50999999999999,89.53999999999999,84.86
36047042600,4981.0,1584.0,38.0,67.0,98.0,43.0,98.0,66.0,0.0,84.0,0.0,93.0,93.0,79.0,0,95.11,54.510000000000005,76.1,89.37,91.42
36047042700,4672.0,1784.0,43.0,72.0,98.0,43.0,84.0,97.0,0.0,97.0,94.0,97.0,93.0,92.0,1,90.63,10.16,73.42999999999999,52.239999999999995,66.61
36047042800,3928.0,1413.0,38.0,67.0,98.0,44.0,99.0,66.0,0.0,83.0,0.0,92.0,93.0,80.0,0,69.84,84.38,68.22,95.74000000000001,88.53
36047042900,5159.0,1940.0,43.0,72.0,98.0,43.0,92.0,96.0,0.0,96.0,93.0,97.0,93.0,92.0,1,96.28999999999999,38.39,84.08,88.39,90.29
36047043000,3944.0,1330.0,39.0,67.0,98.0,44.0,94.0,67.0,0.0,84.0,73.0,93.0,93.0,81.0,0,95.76,80.58999999999999,75.06,75.83,91.92
36047043100,4065.0,1687.0,42.0,72.0,98.0,42.0,91.0,96.0,0.0,96.0,93.0,96.0,93.0,92.0,1,85.39,10.39,75.82,64.05999999999999,67.39
36047043200,4350.0,1442.0,38.0,67.0,98.0,44.0,93.0,67.0,0.0,85.0,74.0,93.0,93.0,81.0,0,88.88000000000001,31.819999999999997,75.12,90.18,84.89
36047043300,3455.0,1278.0,41.0,72.0,98.0,42.0,67.0,96.0,0.0,96.0,93.0,96.0,93.0,92.0,1,89.35,81.99,91.62,84.86,92.77
36047043400,3911.0,1255.0,38.0,67.0,98.0,43.0,91.0,66.0,0.0,84.0,71.0,94.0,93.0,81.0,0,89.7,93.24,72.61999999999999,75.92,92.05
36047043500,4992.0,1702.0,41.0,72.0,98.0,42.0,93.0,97.0,0.0,96.0,93.0,95.0,93.0,91.0,1,79.7,30.740000000000002,87.74,76.91,76.52
36047043600,4901.0,1859.0,39.0,68.0,98.0,44.0,95.0,70.0,0.0,85.0,74.0,94.0,93.0,82.0,0,84.28,20.09,67.16,98.53,85.15
36047043700,5263.0,1884.0,40.0,72.0,98.0,42.0,94.0,98.0,0.0,95.0,93.0,95.0,93.0,91.0,1,79.17,28.24,85.04,89.55,80.32000000000001
36047043800,2670.0,923.0,38.0,67.0,98.0,43.0,89.0,66.0,0.0,85.0,0.0,94.0,93.0,83.0,0,58.220000000000006,77.18,47.99,77.61,71.86
36047043900,3390.0,1072.0,40.0,72.0,98.0,42.0,90.0,98.0,0.0,96.0,93.0,95.0,93.0,92.0,1,78.83,82.95,91.9,87.27000000000001,89.85
36047044000,2900.0,832.0,38.0,68.0,98.0,43.0,92.0,67.0,0.0,85.0,74.0,93.0,93.0,83.0,0,83.31,52.96999999999999,44.519999999999996,99.22999999999999,89.4
36047044100,5391.0,1912.0,42.0,72.0,98.0,42.0,86.0,96.0,0.0,97.0,93.0,95.0,93.0,92.0,1,90.27,17.740000000000002,85.76,84.11,81.24
36047044200,2575.0,870.0,38.0,68.0,98.0,43.0,90.0,73.0,0.0,85.0,73.0,93.0,93.0,83.0,0,58.28,83.2,4.42,88.67,72.63
36047044300,4470.0,1905.0,42.0,72.0,98.0,42.0,90.0,96.0,0.0,96.0,94.0,96.0,93.0,92.0,1,78.91,15.2,75.82,47.39,60.150000000000006
36047044400,3294.0,1070.0,38.0,68.0,98.0,43.0,91.0,72.0,0.0,85.0,74.0,92.0,93.0,83.0,0,92.0,81.14,37.65,76.49000000000001,86.72999999999999
36047044500,4335.0,1670.0,42.0,72.0,98.0,43.0,97.0,96.0,0.0,97.0,94.0,96.0,93.0,92.0,1,86.25,53.74,82.74000000000001,66.31,80.64
36047044600,1947.0,605.0,39.0,68.0,98.0,43.0,86.0,74.0,0.0,86.0,74.0,93.0,93.0,82.0,0,89.1,62.739999999999995,76.84,98.54,94.26
36047044700,2594.0,925.0,43.0,72.0,98.0,43.0,95.0,97.0,0.0,97.0,94.0,97.0,93.0,93.0,1,95.17999999999999,5.54,72.15,99.88,89.97
36047044800,1839.0,748.0,39.0,68.0,98.0,43.0,79.0,79.0,0.0,86.0,74.0,92.0,93.0,83.0,0,42.92,91.69,34.53,72.1,66.46
36047044901,3041.0,995.0,46.0,72.0,98.0,44.0,91.0,99.0,0.0,99.0,95.0,98.0,93.0,96.0,1,91.22,87.6,87.0,93.22,96.16
36047045000,837.0,233.0,39.0,68.0,98.0,43.0,90.0,83.0,0.0,87.0,75.0,91.0,93.0,84.0,0,49.15,13.13,26.31,63.2,40.65
36047045200,2781.0,846.0,39.0,68.0,98.0,43.0,94.0,81.0,0.0,86.0,74.0,91.0,93.0,84.0,0,48.64,48.61,24.57,90.7,63.4
