Tract,Is_DAC,Pollution_Score,Hazardprox_Score,Vulnerability_Percentile,Cumulative_Burden_Score,Weighted_Burden_Norm,Cluster
36047003900,0,74.0,81.6,47.22,67.60666666666667,0.12997176324159435,3.0
36047004100,0,74.33333333333333,83.8,40.46,66.19777777777777,0.17377002895945184,3.0
36047004300,0,74.33333333333333,80.2,42.59,65.70777777777778,0.19426329102979006,3.0
36047004400,0,68.83333333333333,79.4,35.620000000000005,61.28444444444445,0.10595634919897133,1.0
36047004500,0,74.66666666666667,85.2,15.409999999999998,58.425555555555555,0.15359043922454527,3.0
36047004600,0,67.83333333333333,79.2,42.57,63.20111111111111,0.05966755697152,1.0
36047004700,1,74.66666666666667,82.4,56.27,71.11222222222223,0.10923882363938756,3.0
36047004900,0,74.66666666666667,86.0,55.7,72.12222222222222,0.15601872655252935,3.0
36047005000,0,66.83333333333333,78.6,40.63,62.02111111111111,0.11384621043569443,1.0
36047005100,1,74.16666666666667,83.0,20.75,59.305555555555564,0.12639505451575914,3.0
36047005201,0,66.0,73.8,85.61999999999999,75.14,0.09618840184056006,1.0
36047005202,0,65.83333333333333,76.6,28.56,56.99777777777778,0.12855585805391198,1.0
36047005301,1,72.83333333333333,84.6,38.35,65.2611111111111,0.11695909997556285,3.0
36047005302,1,73.16666666666667,83.0,12.64,56.26888888888889,0.00398743415535178,3.0
36047005400,0,66.33333333333333,76.8,63.1,68.74444444444444,0.16940251696256237,1.0
36047005601,0,67.0,76.8,59.38,67.72666666666667,0.13845945267470058,1.0
36047005602,0,68.0,74.0,42.43,61.47666666666667,0.08103985424566278,1.0
36047005800,0,67.33333333333333,76.4,58.93000000000001,67.55444444444446,0.15792523020758892,1.0
36047005900,1,73.66666666666667,86.4,62.260000000000005,74.10888888888888,0.07120780932680225,3.0
36047006000,0,65.83333333333333,78.4,80.41,74.88111111111111,0.1872064237669514,1.0
36047006200,0,67.66666666666667,78.6,81.47999999999999,75.91555555555554,0.15786161692627224,1.0
36047006300,0,74.0,85.4,22.32,60.57333333333333,0.09826511606448739,3.0
36047006400,0,68.83333333333333,79.4,81.89,76.70777777777778,0.19849488483891328,1.0
36047006500,0,73.83333333333333,84.6,20.47,59.63444444444445,0.2600537736437137,3.0
36047006600,0,69.33333333333333,78.2,71.82,73.11777777777777,0.22463930339880742,3.0
36047006700,0,74.5,84.4,14.97,57.95666666666667,0.17823656079942143,3.0
36047006800,1,70.83333333333333,79.2,97.4,82.47777777777777,0.2530817432798455,0.0
36047006901,0,74.33333333333333,83.8,17.84,58.657777777777774,0.08232987733795444,3.0
36047006902,0,74.16666666666667,81.8,14.06,56.675555555555555,0.08736428064606994,3.0
36047007000,0,70.66666666666667,76.6,66.07,71.11222222222221,0.14061247388105685,3.0
36047007100,1,74.0,83.4,95.65,84.35000000000001,0.2977116805170329,0.0
36047007200,1,71.16666666666667,79.6,91.42,80.72888888888889,0.110047847489488,0.0
36047007400,1,71.66666666666667,80.8,93.12,81.86222222222223,0.3514330559500991,0.0
36047007500,0,74.0,84.4,24.16,60.85333333333333,0.2231734209432891,3.0
36047007600,1,71.83333333333333,80.8,98.61,83.74777777777778,0.31153963278278346,0.0
36047007700,1,73.66666666666667,81.6,24.4,59.888888888888886,0.25733009890412406,3.0
36047007800,1,71.83333333333333,82.0,94.02,82.61777777777776,0.359775827392676,0.0
36047008000,1,72.33333333333333,82.4,90.7,81.81111111111112,0.22017865910619566,0.0
36047008200,1,72.33333333333333,82.2,90.91,81.81444444444445,0.23365323830733684,0.0
36047008400,1,72.33333333333333,79.6,87.6,79.84444444444445,0.2252893448441268,0.0
36047008500,1,73.5,84.6,97.87,85.32333333333334,0.4822123504122293,0.0
36047008800,1,71.66666666666667,80.2,82.61,78.1588888888889,0.14900742809346393,0.0
36047009001,1,70.83333333333333,80.4,82.39999999999999,77.87777777777778,0.0782709459724687,0.0
36047009002,1,70.83333333333333,81.8,92.59,81.74111111111111,0.08751028487808028,0.0
36047009201,0,71.0,81.4,85.53,79.31,0.12267786928248922,0.0
36047009202,0,70.83333333333333,82.0,89.68,80.83777777777777,0.2200229853777266,0.0
36047009401,0,71.0,81.6,96.11,82.90333333333332,0.13992263010953893,0.0
36047009402,0,71.0,82.0,83.04,78.68,0.1844735409507061,0.0
36047009600,0,71.5,82.0,79.52,77.67333333333333,0.3575386660735838,0.0
36047009800,1,71.5,81.2,94.21,82.30333333333333,0.4312166579531981,0.0
36047010000,0,71.5,80.6,94.2,82.10000000000001,0.3493884717840131,0.0
36047010100,1,72.66666666666667,82.8,79.65,78.37222222222222,0.26108658101841387,3.0
36047010200,0,71.16666666666667,79.8,92.39,81.11888888888889,0.32024165552426737,0.0
36047010401,0,70.5,79.2,97.82,82.50666666666666,0.13208616488040306,0.0
36047010402,0,70.5,77.6,93.09,80.39666666666666,0.13054604802168093,0.0
36047010601,0,70.83333333333333,78.0,93.85,80.89444444444443,0.14362063890512491,0.0
36047010602,0,71.0,79.8,67.91,72.90333333333334,0.1251557520428392,0.0
36047010801,0,71.0,81.6,74.11,75.57,0.11027077759911262,0.0
36047010802,0,70.83333333333333,80.4,85.64,78.95777777777778,0.14716129677475615,0.0
36047011000,0,70.83333333333333,79.8,78.97999999999999,76.53777777777778,0.1416594658931503,0.0
36047011200,1,71.0,80.8,97.49,83.09666666666668,0.381743036182062,0.0
36047011400,0,71.0,80.6,96.98,82.86,0.24371062880499253,0.0
36047011600,0,70.83333333333333,78.4,85.87,78.36777777777779,0.20111842132155178,0.0
36047011700,1,73.16666666666667,81.8,58.28,71.08222222222223,0.16270584754420814,3.0
36047011800,0,70.66666666666667,78.2,91.08,79.98222222222222,0.11006606722189234,0.0
36047011901,1,73.5,82.4,62.82,72.90666666666667,0.07949670217594301,3.0
36047012000,0,70.66666666666667,79.4,77.39,75.81888888888888,0.07036666049871151,0.0
36047012100,0,73.33333333333333,82.6,25.65,60.52777777777778,0.0900739502363365,3.0
36047012200,1,70.83333333333333,78.8,88.42,79.35111111111111,0.31338373893420907,0.0
36047012600,0,70.66666666666667,79.6,88.64,79.63555555555554,0.16165288924706575,0.0
36047012700,1,73.5,79.0,82.04,78.18,0.22803936961771368,0.0
36047012801,0,70.5,77.4,90.38,79.42666666666666,0.12588439825654227,0.0
36047012901,0,73.5,82.0,24.23,59.91,0.11932931275314991,3.0
36047012902,0,73.33333333333333,79.2,37.63,63.38777777777778,0.14760501499014936,3.0
36047013000,0,70.5,79.8,92.15,80.81666666666668,0.3047618660824676,0.0
36047013100,0,73.33333333333333,83.6,51.13,69.35444444444444,0.18924344911468674,3.0
36047013200,0,70.5,78.8,81.07,76.79,0.14511041528666163,0.0
36047013300,0,73.16666666666667,82.4,18.82,58.12888888888889,0.20007109488593136,3.0
36047013400,0,70.33333333333333,79.4,76.47,75.40111111111112,0.24952255665353826,0.0
36047013500,0,73.33333333333333,82.6,23.23,59.72111111111111,0.18134201682393153,3.0
36047013600,0,70.16666666666667,79.4,67.84,72.46888888888888,0.21938776524446443,3.0
36047013700,0,73.0,83.2,41.8,66.0,0.17154098185575756,3.0
36047013800,0,70.0,78.8,70.69,73.16333333333334,0.20459818871002494,3.0
36047013900,0,73.0,83.0,20.54,58.846666666666664,0.15299355164724682,3.0
36047014000,0,70.33333333333333,77.6,88.88000000000001,78.93777777777778,0.11013249474068627,0.0
36047014101,0,73.0,82.4,51.43,68.94333333333334,0.0618842033121787,3.0
36047014102,0,73.0,80.2,70.65,74.61666666666666,0.10262550018372295,3.0
36047014200,0,69.5,78.2,80.25999999999999,75.98666666666666,0.20241889705400437,0.0
36047014300,1,73.16666666666667,82.8,54.08,70.01555555555557,0.2071058216180031,3.0
36047014500,1,72.83333333333333,82.0,39.48,64.7711111111111,0.21552952694066652,3.0
36047014700,1,72.66666666666667,81.0,34.7,62.78888888888889,0.11501632787734639,3.0
36047014800,0,69.0,76.8,61.27,69.02333333333334,0.06321827379285645,1.0
36047014901,0,72.66666666666667,81.4,21.34,58.46888888888889,0.0732434665013236,3.0
36047014902,0,72.66666666666667,81.4,44.06,66.04222222222222,0.21512953269647644,3.0
36047015000,0,69.16666666666667,75.8,69.78999999999999,71.58555555555556,0.09332922207442226,1.0
36047015100,0,72.66666666666667,83.4,26.1,60.72222222222222,0.1919699838104131,3.0
36047015200,0,69.33333333333333,75.0,68.42,70.91777777777777,0.14255161642570374,3.0
36047015300,0,72.83333333333333,83.8,34.09,63.574444444444445,0.12812989984440382,3.0
36047015500,0,72.5,83.4,12.01,55.97,0.15749865564282092,3.0
36047015700,0,72.66666666666667,83.4,15.28,57.11555555555555,0.2174298026983484,3.0
36047015900,0,73.0,83.2,17.740000000000002,57.98,0.2311469583330196,3.0
36047016000,0,69.16666666666667,77.2,59.2,68.52222222222223,0.24033368776131364,3.0
36047016100,0,73.16666666666667,83.2,38.79,65.05222222222223,0.1848403392149779,3.0
36047016200,0,68.83333333333333,76.0,60.06,68.29777777777777,0.1191227202911185,3.0
36047016300,0,73.5,81.0,56.21000000000001,70.23666666666666,0.21428915769902782,3.0
36047016400,0,68.33333333333333,69.2,27.27,54.934444444444445,0.041733242771103574,1.0
36047016500,0,72.33333333333333,82.8,16.84,57.324444444444445,0.2776297356788577,3.0
36047016600,0,70.0,77.4,12.77,53.39000000000001,0.07444803633938497,3.0
36047016700,0,72.33333333333333,82.6,30.56,61.83111111111111,0.22407382792706965,3.0
36047016800,0,67.5,66.0,33.46,55.653333333333336,0.08998679777193262,1.0
36047016900,0,72.33333333333333,82.0,25.380000000000003,59.90444444444444,0.2572143544981296,3.0
36047017000,0,68.33333333333333,69.8,66.45,68.19444444444444,0.17755635096540484,1.0
36047017100,0,72.16666666666667,81.2,49.96,67.77555555555556,0.22056921329386586,3.0
36047017200,0,68.16666666666667,68.2,67.83,68.06555555555555,0.160676011878981,1.0
36047017400,0,67.16666666666667,67.2,56.66,63.675555555555555,0.11125487089560268,1.0
36047017600,1,55.833333333333336,66.4,63.66,61.964444444444446,0.1146392877867319,1.0
36047017800,0,68.66666666666667,65.8,93.75,76.07222222222222,0.162998518082148,0.0
36047017900,1,73.83333333333333,73.2,93.4,80.14444444444445,0.251540228615445,0.0
36047018000,0,68.66666666666667,67.4,82.92,72.99555555555555,0.1749279894709182,0.0
36047018100,0,74.0,83.4,41.03,66.14333333333333,0.20346375891522744,3.0
36047018200,0,69.0,69.8,74.22999999999999,71.01,0.18028796720545698,0.0
36047018300,0,74.16666666666667,82.2,15.17,57.178888888888885,0.11942272698060502,3.0
36047018400,0,68.83333333333333,69.8,68.58,69.07111111111111,0.11115591878386981,1.0
36047018501,1,75.66666666666667,82.2,98.53,85.46555555555555,0.3120035442527109,0.0
36047018600,0,69.16666666666667,70.2,65.62,68.3288888888889,0.11011765818907597,0.0
36047018700,1,75.66666666666667,82.0,66.31,74.6588888888889,0.08305707156090131,3.0
36047018800,0,69.33333333333333,70.4,61.31999999999999,67.01777777777778,0.14640636317855205,0.0
36047019000,0,69.5,69.4,94.02,77.64,0.27296398732056987,0.0
36047019100,1,75.33333333333333,72.0,54.23,67.18777777777777,0.1460098096868011,3.0
36047019200,0,70.33333333333333,74.8,95.84,80.32444444444444,0.17088556592803564,0.0
36047019300,1,75.16666666666667,73.0,68.15,72.10555555555557,0.31723985555355516,3.0
36047019400,0,70.16666666666667,74.6,90.79,78.5188888888889,0.1884035329971156,0.0
36047019500,0,75.33333333333333,81.6,48.42,68.45111111111112,0.18286670956160617,3.0
36047019600,0,69.83333333333333,76.4,92.77,79.66777777777777,0.2941160476527821,0.0
36047019700,0,73.83333333333333,82.4,35.96,64.06444444444445,0.1796416848499088,3.0
36047019800,0,69.5,77.0,48.13,64.87666666666667,0.10168691134622626,1.0
36047019900,1,73.66666666666667,78.6,47.53,66.59888888888888,0.18177527139281982,3.0
36047020000,0,69.66666666666667,77.4,82.43,76.49888888888889,0.1344177640169354,0.0
36047020100,0,73.66666666666667,75.8,31.83,60.43222222222223,0.19588820499531623,3.0
36047020200,0,69.66666666666667,76.8,56.64,67.70222222222223,0.09182589349694707,1.0
36047020300,0,73.33333333333333,70.6,29.26,57.73111111111111,0.09048705303614077,3.0
36047020400,0,70.16666666666667,76.8,41.06,62.675555555555555,0.0879690809380083,3.0
36047020500,0,73.0,74.2,21.82,56.339999999999996,0.15261551421254438,3.0
36047020600,0,70.16666666666667,78.4,79.27,75.94555555555554,0.14461417225813486,0.0
36047020700,0,72.83333333333333,80.8,13.6,55.74444444444444,0.1937756083969111,3.0
36047020800,0,70.16666666666667,77.8,63.14999999999999,70.37222222222222,0.16880224789775355,0.0
36047021000,0,70.33333333333333,76.8,91.83,79.65444444444444,0.24526811875427865,0.0
36047021100,1,75.83333333333333,80.0,74.58,76.80444444444443,0.15239459657057422,3.0
36047021200,0,70.5,76.8,89.72,79.00666666666667,0.23996244039417083,0.0
36047021300,0,72.33333333333333,74.4,65.45,70.72777777777777,0.25060238651605143,3.0
36047021400,0,70.5,78.2,73.49,74.06333333333333,0.1447547622155762,0.0
36047021500,0,72.83333333333333,75.6,45.87,64.76777777777778,0.2968005194885962,3.0
36047021600,0,70.66666666666667,78.0,83.36,77.34222222222223,0.23467138607857138,0.0
36047021700,1,72.83333333333333,73.6,75.08,73.83777777777777,0.21019758490402918,0.0
36047021800,0,70.66666666666667,79.6,69.16,73.14222222222222,0.16914886306719323,3.0
36047021900,1,72.66666666666667,74.4,50.06,65.7088888888889,0.20983794330323388,3.0
36047022000,0,70.83333333333333,78.8,79.41,76.34777777777778,0.29023657557162824,3.0
36047022100,1,72.66666666666667,74.6,85.24000000000001,77.50222222222222,0.2186805229831273,0.0
36047022200,0,70.66666666666667,79.6,86.59,78.95222222222222,0.2437074682910025,0.0
36047022400,0,70.5,79.0,83.66,77.72,0.33495342990678784,3.0
36047022600,0,70.66666666666667,78.6,80.46,76.57555555555554,0.14406334115030967,0.0
36047022700,0,73.16666666666667,73.2,60.21,68.8588888888889,0.2287645556062152,3.0
36047022800,0,70.66666666666667,73.8,90.36,78.27555555555556,0.21662782290835972,0.0
36047022900,0,73.16666666666667,75.2,47.34,65.23555555555556,0.1734810447000849,3.0
36047023000,0,70.83333333333333,79.4,85.39999999999999,78.54444444444444,0.2539397809193676,0.0
36047023100,0,73.66666666666667,74.0,42.53,63.3988888888889,0.1678721652708269,3.0
36047023200,0,70.83333333333333,78.0,68.33,72.38777777777777,0.3542238363685968,3.0
36047023300,1,73.66666666666667,72.2,83.55,76.47222222222223,0.39746052032054036,0.0
36047023400,0,70.16666666666667,78.0,81.3,76.4888888888889,0.3074418981284708,3.0
36047023500,1,75.5,71.4,80.36,75.75333333333333,0.29917492652986033,3.0
36047023600,0,70.33333333333333,78.8,63.03,70.72111111111111,0.34175710300077666,3.0
36047023800,0,70.33333333333333,75.6,66.72,70.88444444444444,0.25569452571782786,3.0
36047024000,0,70.33333333333333,76.4,76.87,74.53444444444445,0.34360116682011027,3.0
36047024100,1,75.16666666666667,72.4,81.03,76.19888888888889,0.16988897535134015,3.0
36047024200,0,70.16666666666667,74.8,76.51,73.82555555555557,0.16403498379624035,3.0
36047024300,1,72.83333333333333,74.4,75.77000000000001,74.33444444444446,0.2441801518170378,0.0
36047024400,0,69.5,70.4,86.33999999999999,75.41333333333334,0.19985727040929974,0.0
36047024500,0,72.83333333333333,75.2,55.63,67.88777777777777,0.23215961647856123,3.0
36047024600,0,68.83333333333333,70.6,84.92,74.78444444444445,0.19556934782525429,0.0
36047024700,1,72.5,73.2,72.15,72.61666666666666,0.1570883357547459,3.0
36047024800,0,69.66666666666667,70.8,86.53,75.66555555555556,0.14292789199873643,0.0
36047024900,0,72.66666666666667,75.8,54.31,67.59222222222222,0.20045264588427128,3.0
36047025000,0,69.83333333333333,70.6,91.02,77.1511111111111,0.10064406787915055,0.0
36047025100,1,72.83333333333333,72.6,83.06,76.16444444444444,0.25628523111640805,0.0
36047025200,0,69.66666666666667,70.6,92.01,77.42555555555555,0.29834551977745344,0.0
36047025300,1,75.0,73.2,82.83,77.00999999999999,0.2292623666154302,0.0
36047025400,0,69.0,70.6,83.1,74.23333333333333,0.1778942245578429,0.0
36047025500,1,75.16666666666667,76.6,94.83,82.19888888888887,0.34260643038904515,0.0
36047025600,1,69.16666666666667,70.4,76.53,72.03222222222222,0.16493526632367037,0.0
36047025700,1,75.0,70.0,80.49,75.16333333333334,0.1656328814206409,0.0
36047025800,0,69.0,70.0,97.36,78.78666666666668,0.24727872633666959,0.0
36047025901,1,75.0,71.8,84.65,77.15,0.12603841934013893,0.0
36047025902,1,74.83333333333333,68.0,94.68,79.1711111111111,0.21295296045404705,0.0
36047026000,0,69.33333333333333,70.4,84.32,74.68444444444445,0.17732494766424198,0.0
36047026100,1,74.83333333333333,72.2,79.24,75.42444444444443,0.31632446470248393,3.0
36047026200,0,69.5,70.6,75.03,71.71,0.1491164289971999,0.0
36047026300,1,74.66666666666667,73.6,69.96,72.74222222222221,0.12487916685322414,0.0
36047026400,0,69.33333333333333,70.2,83.07,74.2011111111111,0.2500746009991206,0.0
36047026500,1,72.33333333333333,74.8,69.55,72.22777777777777,0.23043553450763296,3.0
36047026600,0,69.0,67.4,83.38,73.26,0.2023006787605525,0.0
36047026700,1,72.33333333333333,75.6,41.85,63.26111111111111,0.22660490350096524,3.0
36047026800,0,68.83333333333333,69.0,90.21,76.01444444444444,0.270550430713966,0.0
36047026900,1,72.16666666666667,74.8,51.15,66.03888888888889,0.15287263933945897,3.0
36047027000,0,56.166666666666664,67.0,78.14,67.10222222222222,0.12353103195829451,1.0
36047027100,1,72.33333333333333,67.8,81.89,74.00777777777778,0.20882058714212012,0.0
36047027200,0,68.83333333333333,67.0,86.63,74.15444444444444,0.22488603853705716,0.0
36047027300,1,72.16666666666667,74.8,62.25000000000001,69.7388888888889,0.2104323214341175,0.0
36047027400,0,69.0,68.8,91.58,76.46,0.20105806083818573,0.0
36047027500,0,72.16666666666667,75.8,70.96000000000001,72.97555555555556,0.2610689624017162,0.0
36047027600,0,69.0,70.0,91.72,76.90666666666667,0.2191683444652681,0.0
36047027700,1,72.33333333333333,71.8,91.96,78.69777777777777,0.25173705083063874,0.0
36047027800,0,68.83333333333333,65.6,86.33999999999999,73.5911111111111,0.175177620124262,1.0
36047027900,1,74.16666666666667,75.2,83.75,77.70555555555556,0.21972792815643885,0.0
36047028000,0,56.0,67.2,66.58,63.26,0.08811454755245003,1.0
36047028100,1,74.33333333333333,72.2,95.94,80.82444444444444,0.320003042221192,0.0
36047028200,0,56.0,66.2,75.05,65.75,0.1549092955513519,1.0
36047028300,1,74.66666666666667,74.8,97.61,82.35888888888888,0.2582394303395437,0.0
36047028400,0,68.0,66.2,74.7,69.63333333333333,0.17658049888058874,1.0
36047028501,1,74.83333333333333,71.6,72.65,73.02777777777779,0.025541300545292543,0.0
36047028502,1,74.83333333333333,76.0,92.04,80.95777777777778,0.21288534932996034,0.0
36047028600,1,56.0,67.4,95.65,73.01666666666667,0.31051047951426625,1.0
36047028700,1,74.5,72.8,84.85000000000001,77.38333333333334,0.18579673293037718,0.0
36047028800,0,56.333333333333336,67.8,85.22999999999999,69.78777777777778,0.16750669115439337,1.0
36047028900,1,74.5,73.4,84.72,77.54,0.21731002319734294,0.0
36047029000,0,56.166666666666664,65.4,91.32,70.96222222222222,0.17475950097155366,1.0
36047029100,1,74.33333333333333,74.4,71.49,73.40777777777778,0.2013103761928053,0.0
36047029200,1,56.0,66.8,91.68,71.49333333333334,0.14801216843774148,1.0
36047029300,1,72.0,74.6,84.03,76.87666666666667,0.2092416957871667,0.0
36047029400,1,56.166666666666664,66.4,97.22,73.26222222222222,0.14441714430897393,1.0
36047029500,1,71.83333333333333,76.2,47.11,65.04777777777777,0.20807367378406963,0.0
36047029600,0,56.166666666666664,67.0,91.54,71.56888888888888,0.3327112886403906,1.0
36047029700,0,71.66666666666667,75.6,82.27,76.5122222222222,0.2754703528057129,0.0
36047029800,0,56.166666666666664,67.2,83.85000000000001,69.07222222222224,0.22015752269265132,1.0
36047029900,1,71.33333333333333,72.6,88.64999999999999,77.52777777777777,0.15229389191023185,0.0
36047030000,1,56.0,64.4,85.34,68.58,0.22381427971120801,1.0
36047030100,1,70.66666666666667,75.0,75.19,73.61888888888889,0.1779363483759677,0.0
36047030200,0,56.0,66.4,78.43,66.94333333333334,0.20668978181765463,1.0
36047030300,1,70.83333333333333,72.2,96.62,79.88444444444444,0.3001507676083325,0.0
36047030400,1,55.833333333333336,61.8,93.06,70.2311111111111,0.2220853303963395,1.0
36047030500,0,73.0,73.0,61.69,69.23,0.3933695249352768,3.0
36047030600,1,55.666666666666664,64.8,86.06,68.84222222222222,0.10228965853170174,1.0
36047030700,1,71.33333333333333,72.8,93.11,79.08111111111111,0.3794448760116561,0.0
36047030800,1,54.166666666666664,61.0,79.59,64.91888888888889,0.09423414504577925,1.0
36047030900,1,71.66666666666667,71.6,88.85,77.37222222222222,0.15747122106062622,0.0
36047031100,1,72.16666666666667,74.4,68.89,71.81888888888888,0.15459639789320423,0.0
36047031300,1,72.33333333333333,75.6,82.19,76.70777777777778,0.2954043427490777,0.0
36047031401,1,55.166666666666664,63.4,93.65,70.7388888888889,0.28152728779651226,1.0
36047031500,1,72.5,75.8,43.53,63.943333333333335,0.25901354799320836,3.0
36047031701,0,72.5,75.2,52.21,66.63666666666667,0.23143541767444561,3.0
36047031702,0,72.16666666666667,74.6,41.05,62.605555555555554,0.18690440714973588,3.0
36047031900,0,72.0,73.0,70.61,71.87,0.17387358595615438,0.0
36047032100,0,72.0,75.4,82.72,76.70666666666666,0.3020632231555297,0.0
36047032300,0,72.16666666666667,75.6,55.88,67.88222222222221,0.16841574235136392,0.0
36047032500,0,72.0,73.2,78.2,74.46666666666665,0.34720390724261074,0.0
36047032600,1,51.166666666666664,59.0,97.28,69.14888888888889,0.42731515625135824,1.0
36047032700,1,71.83333333333333,75.0,63.43,70.08777777777777,0.14350009657982127,3.0
36047032800,1,51.833333333333336,55.4,97.99,68.40777777777778,0.15204920310531023,1.0
36047032900,0,71.5,75.0,75.07000000000001,73.85666666666667,0.3395199239022058,0.0
36047033000,1,52.166666666666664,56.2,96.21,68.19222222222221,0.24806157371435,1.0
36047033100,0,71.16666666666667,75.2,86.2,77.52222222222223,0.2476222834357819,0.0
36047033300,0,71.33333333333333,74.4,88.91,78.21444444444445,0.28618795884368353,0.0
36047033500,0,71.5,75.2,84.15,76.95,0.18886069588493357,3.0
36047033600,0,52.166666666666664,63.0,82.39999999999999,65.85555555555555,0.26440085363307,1.0
36047033701,1,71.83333333333333,75.6,91.94,79.7911111111111,0.16476540880444995,0.0
36047033702,1,71.66666666666667,74.2,88.64,78.16888888888889,0.10423515681664415,0.0
36047033900,1,71.66666666666667,73.8,92.06,79.17555555555556,0.2905493005148405,0.0
36047034000,1,50.5,51.4,99.01,66.97000000000001,0.10568239198562875,1.0
36047034100,1,72.0,75.4,81.8,76.39999999999999,0.17412134299110543,0.0
36047034200,1,51.5,43.8,99.82,65.04,0.33378004527427396,1.0
36047034300,1,71.83333333333333,75.2,98.31,81.78111111111112,0.29450248292789905,0.0
36047034500,1,71.33333333333333,75.0,68.25,71.52777777777777,0.14503133470556362,0.0
36047034700,1,71.33333333333333,72.8,93.25,79.12777777777778,0.19969239876387715,0.0
36047034800,1,52.0,64.6,94.67,70.42333333333333,0.13366956714985495,1.0
36047034901,1,71.33333333333333,75.0,73.18,73.1711111111111,0.11128648450192137,0.0
36047034902,1,71.33333333333333,74.8,90.34,78.82444444444444,0.24103067380339674,0.0
36047035000,0,50.333333333333336,56.8,63.59,56.907777777777774,0.13676518350289654,1.0
36047035101,1,71.5,74.4,97.15,81.01666666666667,0.11636649725261843,0.0
36047035102,1,71.5,75.0,96.48,80.99333333333334,0.1961923356772071,0.0
36047035200,1,51.166666666666664,50.0,80.17,60.44555555555555,0.06627769620722301,1.0
36047035301,1,71.5,74.8,94.67,80.32333333333334,0.17504511390311236,0.0
36047035302,1,71.5,75.2,82.21000000000001,76.30333333333333,0.19209930157839197,0.0
36047035400,0,51.5,55.6,62.86000000000001,56.653333333333336,0.2377293378760612,1.0
36047035500,1,71.16666666666667,75.2,99.22,81.86222222222223,0.3594173355315,0.0
36047035601,0,52.5,55.8,63.14999999999999,57.15,0.11866563783427539,1.0
36047035602,0,51.666666666666664,57.2,71.22,60.02888888888889,0.2870684578912301,1.0
36047035701,1,71.33333333333333,74.6,94.25,80.06111111111112,0.15556218340653855,0.0
36047035900,1,71.0,72.6,81.82000000000001,75.14,0.3508013917125664,0.0
36047036001,0,52.166666666666664,52.6,86.68,63.815555555555555,0.1511296933416858,1.0
36047036002,1,52.5,53.8,80.81,62.370000000000005,0.20535356509991157,1.0
36047036100,1,70.83333333333333,72.2,99.2,80.74444444444445,0.1861145241783621,0.0
36047036200,1,52.333333333333336,50.8,88.23,63.787777777777784,0.18761476505304556,1.0
36047036300,1,70.5,71.0,96.93,79.47666666666667,0.34010183861855764,0.0
36047036400,1,53.0,61.6,91.86,68.82,0.1162054939137644,1.0
36047036501,1,70.5,67.6,78.63,72.24333333333333,0.19420865892511588,0.0
36047036502,1,70.16666666666667,69.6,89.14999999999999,76.30555555555554,0.11186737901485559,0.0
36047036600,1,53.833333333333336,63.2,94.83,70.62111111111112,0.2231033443981633,1.0
36047036700,1,70.66666666666667,75.6,89.01,78.42555555555555,0.1161108063369814,0.0
36047036900,1,70.66666666666667,73.8,84.37,76.27888888888889,0.32932383569162194,0.0
36047037000,0,54.5,66.4,77.17,66.02333333333333,0.21048994726433914,1.0
36047037100,1,70.83333333333333,72.6,66.64999999999999,70.02777777777777,0.26332963581135677,0.0
36047037300,1,71.0,73.2,88.24,77.48,0.31827401332199057,0.0
36047037401,1,54.333333333333336,66.4,87.24,69.32444444444445,0.24309456479001018,1.0
36047037402,1,54.0,66.2,80.87,67.02333333333333,0.25989666739725076,1.0
36047037500,1,73.16666666666667,74.2,81.41000000000001,76.2588888888889,0.21563719015029484,0.0
36047037700,1,71.0,75.6,69.61,72.07,0.2768851091004179,0.0
36047037900,1,71.0,73.4,89.36,77.92,0.2861199277852439,0.0
36047038100,1,71.5,75.0,82.78,76.42666666666666,0.320120061669798,0.0
36047038200,1,55.5,68.0,99.88,74.46,0.31766965836366023,1.0
36047038300,1,71.33333333333333,76.2,56.86,68.13111111111111,0.2725505179248487,3.0
36047038500,1,71.33333333333333,75.4,62.78,69.83777777777779,0.25016289812329273,3.0
36047038600,1,55.5,67.6,80.30000000000001,67.8,0.16134069176172006,1.0
36047038700,1,74.16666666666667,74.4,76.92999999999999,75.16555555555556,0.26529536290979067,0.0
36047038800,0,55.333333333333336,66.2,69.89,63.80777777777778,0.19428592345946633,1.0
36047038900,1,74.66666666666667,70.2,81.51,75.4588888888889,0.1750813713399254,0.0
36047039000,0,55.166666666666664,66.0,63.7,61.62222222222223,0.11532088188015745,1.0
36047039100,1,74.5,65.8,80.25999999999999,73.52,0.2666020225142452,0.0
36047039200,0,55.333333333333336,66.4,77.23,66.32111111111112,0.16934347131397448,1.0
36047039300,1,74.16666666666667,72.8,78.51,75.1588888888889,0.24041691604078752,0.0
36047039400,0,55.666666666666664,67.8,80.51,67.99222222222222,0.10206285164909015,1.0
36047039500,1,73.83333333333333,74.0,78.97,75.60111111111111,0.21176097002044963,0.0
36047039600,0,55.833333333333336,66.8,47.8,56.81111111111111,0.0877896809186053,1.0
36047039700,1,73.16666666666667,74.6,74.16,73.97555555555554,0.1696668385451199,0.0
36047039800,0,56.166666666666664,66.4,81.23,67.93222222222222,0.15746254552168815,1.0
36047039900,1,73.33333333333333,74.8,90.74,79.62444444444445,0.269019858895352,0.0
36047040000,0,56.166666666666664,68.0,87.48,70.54888888888888,0.1427777341418573,1.0
